emt_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
EMT00000000000106145,SYNCID0000010524,1295.98,C,2022-11-03,22:40:30
EMT00000000000106146,SYNCID0000010524,436.16,D,2022-12-02,15:46:48
EMT00000000000106147,SYNCID0000010524,278.81,D,2022-11-30,12:40:40
EMT00000000000106148,SYNCID0000010524,9454.06,C,2022-12-03,18:21:33
EMT00000000000106149,SYNCID0000010524,872.91,D,2023-01-25,14:35:36
EMT00000000000106150,SYNCID0000010524,4314.67,C,2022-11-15,20:35:34
EMT00000000000106151,SYNCID0000010524,51.49,C,2022-11-23,13:18:50
EMT00000000000106152,SYNCID0000010524,226.19,C,2022-12-03,17:16:33
EMT00000000000106153,SYNCID0000010524,561.62,C,2022-11-24,23:41:17
EMT00000000000106154,SYNCID0000010524,178.14,C,2022-12-06,22:08:19
EMT00000000000106155,SYNCID0000010524,915.22,C,2022-12-23,13:42:25
EMT00000000000106156,SYNCID0000010524,591.81,D,2022-11-28,18:35:14
EMT00000000000106157,SYNCID0000010525,214.68,D,2022-11-21,15:28:39
EMT00000000000106158,SYNCID0000010525,413.58,C,2022-11-09,20:13:16
EMT00000000000106159,SYNCID0000010525,41.0,C,2022-12-23,23:16:06
EMT00000000000106160,SYNCID0000010526,6480.23,D,2022-11-11,22:34:05
EMT00000000000106161,SYNCID0000010526,705.87,D,2022-11-09,16:22:52
EMT00000000000106162,SYNCID0000010526,107.73,C,2022-12-08,21:32:26
EMT00000000000106163,SYNCID0000010526,2072.96,D,2022-11-22,23:16:35
EMT00000000000106164,SYNCID0000010526,198.79,C,2022-12-13,14:37:53
EMT00000000000106165,SYNCID0000010526,124.36,C,2022-12-09,15:04:28
EMT00000000000106166,SYNCID0000010526,569.18,D,2023-01-08,22:32:43
EMT00000000000106167,SYNCID0000010526,90.2,D,2023-01-19,20:36:03
EMT00000000000106168,SYNCID0000010526,50.2,C,2022-11-28,20:15:02
EMT00000000000106169,SYNCID0000010529,53.82,D,2022-12-11,09:45:22
EMT00000000000106170,SYNCID0000010529,724.7,D,2022-12-10,16:11:11
EMT00000000000106171,SYNCID0000010529,51.63,C,2022-12-21,20:50:07
EMT00000000000106172,SYNCID0000010529,3101.88,D,2022-11-08,22:29:00
EMT00000000000106173,SYNCID0000010529,3591.89,D,2022-11-05,03:36:06
EMT00000000000106174,SYNCID0000010529,262.82,D,2022-12-08,20:28:18
EMT00000000000106175,SYNCID0000010529,691.67,D,2022-11-18,17:23:28
EMT00000000000106176,SYNCID0000010529,227.09,D,2022-11-02,17:53:23
EMT00000000000106177,SYNCID0000010530,121.72,C,2022-11-29,22:22:00
EMT00000000000106178,SYNCID0000010530,26029.06,D,2022-12-13,23:11:02
EMT00000000000106179,SYNCID0000010530,286.09,C,2022-12-09,17:03:43
EMT00000000000106180,SYNCID0000010530,16856.54,D,2022-11-07,14:20:37
EMT00000000000106181,SYNCID0000010530,1036.53,D,2022-11-26,03:30:00
EMT00000000000106182,SYNCID0000010530,3107.39,C,2022-11-04,02:32:38
EMT00000000000106183,SYNCID0000010530,336.08,D,2022-11-23,22:28:30
EMT00000000000106184,SYNCID0000010530,91.05,C,2022-12-28,22:00:08
EMT00000000000106185,SYNCID0000010530,84.14,C,2022-11-26,12:28:09
EMT00000000000106186,SYNCID0000010530,214.54,C,2022-12-30,21:28:00
EMT00000000000106187,SYNCID0000010530,1259.26,C,2022-11-03,00:58:01
EMT00000000000106188,SYNCID0000010530,570.11,D,2022-11-04,21:19:54
EMT00000000000106189,SYNCID0000010530,206.36,D,2023-01-09,13:51:20
EMT00000000000106190,SYNCID0000010530,605.84,C,2022-11-01,16:05:02
EMT00000000000106191,SYNCID0000010530,477.52,C,2022-11-24,22:26:52
EMT00000000000106192,SYNCID0000010530,428.74,D,2022-11-13,15:35:21
EMT00000000000106193,SYNCID0000010530,622.18,D,2022-12-07,15:37:20
EMT00000000000106194,SYNCID0000010530,752.3,D,2022-12-21,20:38:37
EMT00000000000106195,SYNCID0000010530,53.05,D,2023-01-31,15:47:11
EMT00000000000106196,SYNCID0000010530,893.27,D,2023-01-10,10:52:10
EMT00000000000106197,SYNCID0000010530,731.38,D,2023-01-12,19:10:49
EMT00000000000106198,SYNCID0000010530,260.32,D,2022-11-04,10:57:29
EMT00000000000106199,SYNCID0000010530,255.27,D,2023-01-12,20:53:01
EMT00000000000106200,SYNCID0000010530,523.53,C,2022-11-15,21:12:40
EMT00000000000106201,SYNCID0000010531,849.31,D,2022-11-26,18:25:32
EMT00000000000106202,SYNCID0000010531,70.05,C,2022-11-10,15:53:12
EMT00000000000106203,SYNCID0000010531,1071.28,D,2023-01-31,09:37:33
EMT00000000000106204,SYNCID0000010531,934.24,D,2022-11-16,15:29:29
EMT00000000000106205,SYNCID0000010531,3274.03,D,2022-11-01,04:13:15
EMT00000000000106206,SYNCID0000010531,62.01,D,2023-01-29,19:40:29
EMT00000000000106207,SYNCID0000010531,1305.53,D,2023-01-01,14:33:47
EMT00000000000106208,SYNCID0000010531,1372.02,D,2022-12-08,22:55:42
EMT00000000000106209,SYNCID0000010531,68.3,D,2022-12-01,02:02:34
EMT00000000000106210,SYNCID0000010531,839.94,D,2022-11-11,19:54:23
EMT00000000000106211,SYNCID0000010531,756.5,D,2023-01-13,13:51:05
EMT00000000000106212,SYNCID0000010531,20.9,D,2023-01-11,07:57:00
EMT00000000000106213,SYNCID0000010531,445.86,D,2022-12-22,14:37:23
EMT00000000000106214,SYNCID0000010531,269.85,C,2022-11-26,18:48:47
EMT00000000000106215,SYNCID0000010531,3192.07,D,2023-01-19,13:28:11
EMT00000000000106216,SYNCID0000010531,1983.7,D,2023-01-04,00:55:34
EMT00000000000106217,SYNCID0000010531,2129.17,D,2022-12-19,12:54:58
EMT00000000000106218,SYNCID0000010531,101.78,D,2022-11-03,16:31:53
EMT00000000000106219,SYNCID0000010531,355.45,C,2022-12-01,18:13:31
EMT00000000000106220,SYNCID0000010531,223.74,D,2023-01-02,15:09:28
EMT00000000000106221,SYNCID0000010531,902.67,D,2023-01-02,11:28:59
EMT00000000000106222,SYNCID0000010531,679.61,D,2022-11-05,01:40:02
EMT00000000000106223,SYNCID0000010531,404.64,D,2022-12-11,01:16:04
EMT00000000000106224,SYNCID0000010531,392.34,D,2022-12-02,14:22:18
EMT00000000000106225,SYNCID0000010531,134.34,D,2022-11-05,21:18:02
EMT00000000000106226,SYNCID0000010531,943.46,D,2023-01-14,12:15:16
EMT00000000000106227,SYNCID0000010531,227.46,D,2023-01-30,15:29:10
EMT00000000000106228,SYNCID0000010531,359.94,D,2022-12-08,05:07:25
EMT00000000000106229,SYNCID0000010531,996.0,D,2022-12-09,00:15:28
EMT00000000000106230,SYNCID0000010531,67.24,D,2023-01-07,18:22:21
EMT00000000000106231,SYNCID0000010531,263.89,D,2022-12-20,11:05:39
EMT00000000000106232,SYNCID0000010531,2746.79,D,2022-12-19,17:19:57
EMT00000000000106233,SYNCID0000010531,398.96,D,2022-11-08,00:31:41
EMT00000000000106234,SYNCID0000010531,541.72,C,2022-12-11,23:20:26
EMT00000000000106235,SYNCID0000010531,420.86,D,2023-01-06,10:09:21
EMT00000000000106236,SYNCID0000010531,643.56,D,2022-12-16,10:21:13
EMT00000000000106237,SYNCID0000010531,771.2,D,2023-01-27,05:33:03
EMT00000000000106238,SYNCID0000010531,538.89,D,2022-12-22,09:06:08
EMT00000000000106239,SYNCID0000010531,131.09,D,2023-01-04,17:17:12
EMT00000000000106240,SYNCID0000010531,476.21,C,2022-12-06,09:02:39
EMT00000000000106241,SYNCID0000010531,25827.64,D,2022-12-09,16:52:58
EMT00000000000106242,SYNCID0000010531,628.2,D,2022-12-12,13:07:53
EMT00000000000106243,SYNCID0000010532,163.12,C,2022-12-04,21:31:06
EMT00000000000106244,SYNCID0000010532,257.62,D,2022-12-17,14:41:51
EMT00000000000106245,SYNCID0000010532,230.07,C,2022-11-03,02:48:52
EMT00000000000106246,SYNCID0000010532,42.45,C,2022-11-09,23:09:49
EMT00000000000106247,SYNCID0000010532,279.43,C,2022-11-21,19:34:51
EMT00000000000106248,SYNCID0000010535,1395.04,D,2023-01-27,13:47:33
EMT00000000000106249,SYNCID0000010535,212.16,D,2023-01-25,20:01:36
EMT00000000000106250,SYNCID0000010535,1079.18,D,2022-11-29,20:37:38
EMT00000000000106251,SYNCID0000010535,1105.28,D,2022-11-23,23:31:02
EMT00000000000106252,SYNCID0000010535,208.41,D,2023-01-21,18:46:24
EMT00000000000106253,SYNCID0000010535,1400.72,D,2022-12-20,15:25:24
EMT00000000000106254,SYNCID0000010535,1275.05,D,2023-01-24,20:13:46
EMT00000000000106255,SYNCID0000010535,590.42,D,2022-12-30,14:16:03
EMT00000000000106256,SYNCID0000010535,1868.48,D,2022-11-15,16:46:28
EMT00000000000106257,SYNCID0000010535,289.82,D,2023-01-14,09:36:01
EMT00000000000106258,SYNCID0000010535,252.17,D,2022-11-28,18:36:59
EMT00000000000106259,SYNCID0000010535,564.05,D,2022-12-04,16:40:09
EMT00000000000106260,SYNCID0000010535,4297.72,D,2023-01-27,17:54:28
EMT00000000000106261,SYNCID0000010535,3088.01,D,2022-11-01,13:28:19
EMT00000000000106262,SYNCID0000010535,201.03,C,2022-11-14,21:03:09
EMT00000000000106263,SYNCID0000010535,108.35,C,2022-12-10,03:16:04
EMT00000000000106264,SYNCID0000010535,1094.9,D,2022-12-01,21:37:29
EMT00000000000106265,SYNCID0000010535,4602.6,D,2022-11-30,14:39:54
EMT00000000000106266,SYNCID0000010535,1842.84,D,2022-11-21,12:59:33
EMT00000000000106267,SYNCID0000010535,1903.61,C,2022-11-04,19:08:19
EMT00000000000106268,SYNCID0000010535,3246.57,D,2023-01-23,20:42:29
EMT00000000000106269,SYNCID0000010535,1361.75,D,2023-01-13,10:36:52
EMT00000000000106270,SYNCID0000010535,73.3,D,2023-01-06,10:41:38
EMT00000000000106271,SYNCID0000010535,3116.0,D,2023-01-28,19:55:59
EMT00000000000106272,SYNCID0000010535,529.79,D,2022-12-11,16:14:21
EMT00000000000106273,SYNCID0000010535,309.88,D,2022-12-30,07:36:54
EMT00000000000106274,SYNCID0000010535,1177.16,C,2022-12-29,02:16:27
EMT00000000000106275,SYNCID0000010535,5337.82,D,2022-11-07,20:45:38
EMT00000000000106276,SYNCID0000010535,433.06,D,2023-01-12,10:32:34
EMT00000000000106277,SYNCID0000010535,719.77,D,2022-12-09,18:41:48
EMT00000000000106278,SYNCID0000010535,247.62,D,2023-01-11,09:37:16
EMT00000000000106279,SYNCID0000010535,780.81,D,2022-12-08,06:05:18
EMT00000000000106280,SYNCID0000010535,447.46,D,2023-01-04,14:27:46
EMT00000000000106281,SYNCID0000010535,428.02,D,2022-12-23,01:39:45
EMT00000000000106282,SYNCID0000010535,224.72,D,2022-11-06,19:24:49
EMT00000000000106283,SYNCID0000010535,10.63,D,2023-01-07,11:01:55
EMT00000000000106284,SYNCID0000010538,1288.43,C,2022-12-01,14:44:03
EMT00000000000106285,SYNCID0000010539,584.95,C,2022-12-29,15:14:34
EMT00000000000106286,SYNCID0000010539,43.16,C,2022-11-25,22:22:37
EMT00000000000106287,SYNCID0000010539,483.8,D,2022-11-10,18:23:19
EMT00000000000106288,SYNCID0000010539,2522.1,D,2023-01-16,09:33:09
EMT00000000000106289,SYNCID0000010542,2100.72,D,2022-11-11,20:45:41
EMT00000000000106290,SYNCID0000010542,2064.63,C,2022-12-02,16:16:49
EMT00000000000106291,SYNCID0000010543,186.69,C,2022-12-07,05:57:23
EMT00000000000106292,SYNCID0000010544,2074.47,D,2022-11-17,18:24:15
EMT00000000000106293,SYNCID0000010544,2483.53,D,2022-12-13,07:29:47
EMT00000000000106294,SYNCID0000010544,2671.05,D,2022-12-20,11:15:03
EMT00000000000106295,SYNCID0000010545,721.79,D,2022-11-26,14:55:52
EMT00000000000106296,SYNCID0000010545,150.23,C,2022-12-29,14:29:19
EMT00000000000106297,SYNCID0000010545,52.92,C,2022-12-28,18:33:27
EMT00000000000106298,SYNCID0000010545,351.82,C,2022-11-01,15:36:22
EMT00000000000106299,SYNCID0000010545,1838.86,D,2022-11-01,15:28:03
EMT00000000000106300,SYNCID0000010545,104.69,C,2022-11-04,19:12:43
EMT00000000000106301,SYNCID0000010545,10471.41,C,2022-12-28,14:29:22
EMT00000000000106302,SYNCID0000010545,345.76,D,2023-01-03,07:49:43
EMT00000000000106303,SYNCID0000010549,58.37,D,2022-12-01,16:53:32
EMT00000000000106304,SYNCID0000010549,53.35,C,2022-11-01,14:56:53
EMT00000000000106305,SYNCID0000010549,127.14,C,2022-12-04,14:46:27
EMT00000000000106306,SYNCID0000010550,1801.94,D,2022-12-01,17:03:07
EMT00000000000106307,SYNCID0000010550,482.41,D,2022-12-11,10:06:48
EMT00000000000106308,SYNCID0000010550,875.18,D,2022-11-19,04:34:44
EMT00000000000106309,SYNCID0000010550,107.67,D,2022-12-12,19:22:06
EMT00000000000106310,SYNCID0000010550,1631.26,C,2022-11-22,12:00:53
EMT00000000000106311,SYNCID0000010550,53.46,D,2023-01-12,17:20:58
EMT00000000000106312,SYNCID0000010550,42.9,C,2022-12-10,15:23:08
EMT00000000000106313,SYNCID0000010550,2093.2,D,2022-12-01,11:01:08
EMT00000000000106314,SYNCID0000010550,2493.47,C,2022-12-13,13:23:14
EMT00000000000106315,SYNCID0000010550,114.86,C,2022-12-29,15:08:01
EMT00000000000106316,SYNCID0000010551,241.81,C,2022-11-03,18:14:03
EMT00000000000106317,SYNCID0000010551,872.55,D,2022-11-12,22:16:15
EMT00000000000106318,SYNCID0000010551,953.86,D,2022-12-01,15:17:23
EMT00000000000106319,SYNCID0000010551,452.75,C,2022-12-01,12:14:44
EMT00000000000106320,SYNCID0000010551,852.2,C,2022-12-03,17:04:20
EMT00000000000106321,SYNCID0000010551,490.62,C,2022-11-18,03:04:25
EMT00000000000106322,SYNCID0000010551,1800.67,D,2022-11-20,22:27:46
EMT00000000000106323,SYNCID0000010551,374.18,D,2022-11-29,13:41:40
EMT00000000000106324,SYNCID0000010551,41.52,D,2023-01-25,16:27:08
EMT00000000000106325,SYNCID0000010551,99.98,C,2022-11-23,14:13:03
EMT00000000000106326,SYNCID0000010551,324.73,D,2022-12-29,11:23:58
EMT00000000000106327,SYNCID0000010551,213.2,D,2022-11-06,14:30:43
EMT00000000000106328,SYNCID0000010551,3095.27,C,2022-11-19,17:03:03
EMT00000000000106329,SYNCID0000010551,307.77,D,2022-12-01,18:07:01
EMT00000000000106330,SYNCID0000010551,654.05,D,2022-12-11,21:06:52
EMT00000000000106331,SYNCID0000010551,2581.71,D,2022-12-30,16:04:29
EMT00000000000106332,SYNCID0000010551,114.2,D,2022-11-05,01:33:26
EMT00000000000106333,SYNCID0000010551,2195.88,D,2022-12-27,10:37:41
EMT00000000000106334,SYNCID0000010551,2087.41,D,2023-01-27,13:11:10
EMT00000000000106335,SYNCID0000010551,1172.85,D,2023-01-06,09:21:56
EMT00000000000106336,SYNCID0000010551,622.48,D,2022-12-21,10:25:13
EMT00000000000106337,SYNCID0000010551,2077.56,D,2022-12-31,00:20:41
EMT00000000000106338,SYNCID0000010551,4727.68,D,2023-01-25,17:44:52
EMT00000000000106339,SYNCID0000010551,591.26,D,2022-11-16,17:18:21
EMT00000000000106340,SYNCID0000010551,33.04,D,2022-12-07,23:33:13
EMT00000000000106341,SYNCID0000010551,520.2,D,2022-11-26,20:58:10
EMT00000000000106342,SYNCID0000010551,2632.45,C,2022-12-15,05:19:03
EMT00000000000106343,SYNCID0000010551,880.8,D,2022-11-11,20:45:46
EMT00000000000106344,SYNCID0000010551,506.81,D,2023-01-10,16:39:50
EMT00000000000106345,SYNCID0000010551,20.89,C,2022-11-21,00:38:18
EMT00000000000106346,SYNCID0000010551,59.54,C,2022-11-17,18:43:59
EMT00000000000106347,SYNCID0000010551,99.02,D,2022-11-04,20:59:28
EMT00000000000106348,SYNCID0000010551,1071.01,C,2022-11-04,19:39:31
EMT00000000000106349,SYNCID0000010551,5162.8,D,2023-01-13,16:55:53
EMT00000000000106350,SYNCID0000010551,168.63,C,2022-11-01,22:24:45
EMT00000000000106351,SYNCID0000010551,644.87,C,2022-11-15,18:43:47
EMT00000000000106352,SYNCID0000010551,518.84,D,2023-01-13,13:06:16
EMT00000000000106353,SYNCID0000010551,540.89,D,2023-01-23,14:13:45
EMT00000000000106354,SYNCID0000010551,795.89,C,2022-12-05,15:10:42
EMT00000000000106355,SYNCID0000010551,844.52,C,2022-11-16,02:49:25
EMT00000000000106356,SYNCID0000010551,20.84,D,2023-01-09,17:21:41
EMT00000000000106357,SYNCID0000010551,1244.7,C,2022-11-29,20:34:06
EMT00000000000106358,SYNCID0000010551,1116.92,D,2022-11-11,13:30:56
EMT00000000000106359,SYNCID0000010551,340.01,C,2022-11-02,01:43:29
EMT00000000000106360,SYNCID0000010551,1056.86,C,2022-12-11,23:46:46
EMT00000000000106361,SYNCID0000010551,1033.52,D,2022-11-04,20:52:28
EMT00000000000106362,SYNCID0000010551,518.65,D,2023-01-10,09:08:06
EMT00000000000106363,SYNCID0000010551,157.36,D,2022-11-24,17:30:08
EMT00000000000106364,SYNCID0000010551,1187.59,D,2022-11-28,03:23:48
EMT00000000000106365,SYNCID0000010553,263.83,C,2022-12-07,14:13:31
EMT00000000000106366,SYNCID0000010553,93.57,C,2022-11-21,18:20:21
EMT00000000000106367,SYNCID0000010553,546.45,C,2022-11-08,16:13:16
EMT00000000000106368,SYNCID0000010553,526.79,C,2022-11-03,15:08:57
EMT00000000000106369,SYNCID0000010553,248.18,D,2023-01-14,12:02:41
EMT00000000000106370,SYNCID0000010553,204.8,D,2022-12-10,13:26:55
EMT00000000000106371,SYNCID0000010553,317.97,C,2022-12-16,22:52:24
EMT00000000000106372,SYNCID0000010553,272.51,C,2022-11-14,17:03:17
EMT00000000000106373,SYNCID0000010553,4908.84,D,2022-11-16,23:46:41
EMT00000000000106374,SYNCID0000010553,1572.12,C,2022-12-01,02:00:39
EMT00000000000106375,SYNCID0000010553,51.83,C,2022-11-06,14:05:04
EMT00000000000106376,SYNCID0000010553,52.59,C,2022-11-18,21:54:47
EMT00000000000106377,SYNCID0000010553,176.45,C,2022-11-30,17:18:32
EMT00000000000106378,SYNCID0000010554,2151.59,D,2022-11-22,03:39:05
EMT00000000000106379,SYNCID0000010554,1451.74,D,2022-11-04,16:07:25
EMT00000000000106380,SYNCID0000010554,178.79,C,2022-12-21,17:19:04
EMT00000000000106381,SYNCID0000010554,1312.3,C,2022-12-01,22:29:13
EMT00000000000106382,SYNCID0000010554,14.33,C,2022-12-10,13:00:19
EMT00000000000106383,SYNCID0000010554,1557.76,C,2022-11-14,14:46:52
EMT00000000000106384,SYNCID0000010554,42.37,C,2022-12-30,01:57:41
EMT00000000000106385,SYNCID0000010554,1601.93,D,2022-11-06,15:14:09
EMT00000000000106386,SYNCID0000010555,711.43,D,2022-12-23,23:54:49
EMT00000000000106387,SYNCID0000010557,720.97,D,2023-01-20,13:16:35
EMT00000000000106388,SYNCID0000010557,423.41,D,2023-01-17,09:16:45
EMT00000000000106389,SYNCID0000010557,57.5,D,2023-01-02,17:19:33
EMT00000000000106390,SYNCID0000010557,1166.73,D,2022-11-18,18:35:33
EMT00000000000106391,SYNCID0000010560,3115.85,C,2022-11-22,22:03:05
EMT00000000000106392,SYNCID0000010560,2218.96,D,2023-01-20,07:40:11
EMT00000000000106393,SYNCID0000010560,279.57,D,2022-12-02,13:02:54
EMT00000000000106394,SYNCID0000010560,1109.3,C,2022-12-24,00:03:19
EMT00000000000106395,SYNCID0000010564,2579.14,C,2022-12-30,16:33:41
EMT00000000000106396,SYNCID0000010564,1033.33,C,2022-12-08,03:16:31
EMT00000000000106397,SYNCID0000010564,123.51,D,2022-12-19,15:57:32
EMT00000000000106398,SYNCID0000010564,1792.13,D,2022-11-16,23:36:45
EMT00000000000106399,SYNCID0000010564,1545.76,C,2022-12-16,21:45:13
EMT00000000000106400,SYNCID0000010564,951.9,D,2022-12-15,16:04:07
EMT00000000000106401,SYNCID0000010564,231.05,C,2022-12-22,14:38:00
EMT00000000000106402,SYNCID0000010564,3638.26,D,2022-12-15,15:20:28
EMT00000000000106403,SYNCID0000010565,2440.16,D,2023-01-30,21:13:22
EMT00000000000106404,SYNCID0000010565,631.84,D,2023-01-23,19:39:33
EMT00000000000106405,SYNCID0000010565,1761.35,D,2023-01-10,08:05:41
EMT00000000000106406,SYNCID0000010565,425.44,C,2022-12-20,10:06:32
EMT00000000000106407,SYNCID0000010565,2597.04,C,2022-12-02,21:20:46
EMT00000000000106408,SYNCID0000010565,4999.04,D,2023-01-09,21:21:42
EMT00000000000106409,SYNCID0000010565,329.36,D,2022-11-28,19:25:38
EMT00000000000106410,SYNCID0000010565,107.97,C,2022-12-22,14:19:09
EMT00000000000106411,SYNCID0000010565,53.71,D,2022-12-18,16:44:12
EMT00000000000106412,SYNCID0000010565,630.02,D,2023-01-14,09:29:04
EMT00000000000106413,SYNCID0000010565,885.57,D,2023-01-30,21:37:24
EMT00000000000106414,SYNCID0000010565,1499.98,D,2022-12-14,16:05:21
EMT00000000000106415,SYNCID0000010565,1064.15,D,2022-11-18,00:46:58
EMT00000000000106416,SYNCID0000010565,403.96,D,2023-01-17,10:38:07
EMT00000000000106417,SYNCID0000010565,215.08,C,2022-12-30,02:36:17
EMT00000000000106418,SYNCID0000010565,3235.2,C,2022-11-25,14:51:20
EMT00000000000106419,SYNCID0000010565,1016.05,D,2023-01-27,20:49:50
EMT00000000000106420,SYNCID0000010565,184.33,D,2022-12-14,08:21:06
EMT00000000000106421,SYNCID0000010565,1557.64,D,2022-12-30,17:37:43
EMT00000000000106422,SYNCID0000010565,1621.76,D,2023-01-17,13:29:35
EMT00000000000106423,SYNCID0000010565,367.35,D,2022-11-29,22:10:27
EMT00000000000106424,SYNCID0000010565,94.93,D,2023-01-19,15:38:20
EMT00000000000106425,SYNCID0000010565,70.88,D,2022-11-03,22:54:36
EMT00000000000106426,SYNCID0000010565,545.13,D,2022-12-31,08:14:07
EMT00000000000106427,SYNCID0000010565,25.26,C,2022-12-23,03:53:38
EMT00000000000106428,SYNCID0000010565,78.97,C,2022-11-28,17:57:49
EMT00000000000106429,SYNCID0000010565,190.76,C,2022-11-12,18:07:54
EMT00000000000106430,SYNCID0000010565,281.88,D,2022-12-29,20:03:49
EMT00000000000106431,SYNCID0000010565,215.16,D,2022-11-23,20:58:01
EMT00000000000106432,SYNCID0000010565,3403.11,D,2022-11-28,19:31:07
EMT00000000000106433,SYNCID0000010568,64.53,C,2022-11-08,13:02:40
EMT00000000000106434,SYNCID0000010568,109.81,C,2022-12-29,14:13:00
EMT00000000000106435,SYNCID0000010568,1212.24,D,2022-12-20,11:19:54
EMT00000000000106436,SYNCID0000010568,15.47,C,2022-12-16,22:02:51
EMT00000000000106437,SYNCID0000010569,2984.67,D,2022-12-07,19:26:39
EMT00000000000106438,SYNCID0000010569,2180.2,C,2022-11-21,13:58:38
EMT00000000000106439,SYNCID0000010569,5235.55,C,2022-12-30,14:51:49
EMT00000000000106440,SYNCID0000010569,848.33,C,2022-12-28,21:20:08
EMT00000000000106441,SYNCID0000010569,3221.99,D,2023-01-06,18:38:04
EMT00000000000106442,SYNCID0000010569,271.28,D,2023-01-30,16:04:23
EMT00000000000106443,SYNCID0000010569,722.94,D,2022-12-14,11:14:00
EMT00000000000106444,SYNCID0000010569,639.45,D,2022-11-03,17:32:07
EMT00000000000106445,SYNCID0000010569,131.19,D,2022-12-06,15:11:03
EMT00000000000106446,SYNCID0000010569,580.43,D,2023-01-16,00:46:46
EMT00000000000106447,SYNCID0000010569,433.31,D,2023-01-07,13:14:13
EMT00000000000106448,SYNCID0000010569,1235.58,D,2023-01-31,20:21:01
EMT00000000000106449,SYNCID0000010569,683.22,D,2022-12-13,09:45:57
EMT00000000000106450,SYNCID0000010569,4514.69,D,2022-12-14,07:29:31
EMT00000000000106451,SYNCID0000010569,2845.46,D,2022-11-26,11:52:46
EMT00000000000106452,SYNCID0000010569,1557.9,C,2022-11-19,15:48:53
EMT00000000000106453,SYNCID0000010569,1550.62,D,2023-01-23,17:35:48
EMT00000000000106454,SYNCID0000010569,128.82,D,2022-12-03,19:43:24
EMT00000000000106455,SYNCID0000010569,150.97,D,2022-12-09,19:08:50
EMT00000000000106456,SYNCID0000010569,5949.83,D,2022-11-28,19:30:10
EMT00000000000106457,SYNCID0000010569,513.36,C,2022-12-04,20:26:47
EMT00000000000106458,SYNCID0000010569,2065.06,C,2022-11-11,20:07:51
EMT00000000000106459,SYNCID0000010569,2069.93,D,2022-11-05,19:44:13
EMT00000000000106460,SYNCID0000010569,301.18,D,2022-11-17,01:09:08
