customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date,industry,total_amount,avg_amount,transaction_count,unique_transaction_types,debit_count,credit_count,max_transaction,min_transaction,embedding,anomaly_score,nearest_neighbors
SYNCID0000007561,CA,AB,EDMONTON,other,0.0,0.0,1998-12-30,1998-12-31,0,5843.4400000000005,2921.7200000000003,2.0,1.0,2.0,0.0,5468.42,375.02,"[3.4008803 2.2336974 0.6984818 0.9464141 4.37024   5.315352  6.686928
 2.6850128 6.629118  2.9247546 3.7385736 4.0183916 0.        5.2839756
 4.420386  4.846174 ]",1,[ 7150  4478 11477 11549  1718]
SYNCID0000007562,CA,MB,WINNIPEG,7799,0.0,0.0,1997-04-05,1997-10-07,Other Business Services n.e.c.,3752.9300000000003,938.2325000000001,4.0,1.0,2.0,2.0,3204.07,21.52,"[4.102586  5.6222596 0.        0.2863286 0.5867494 3.6106477 5.0303845
 6.189081  5.5776234 7.055965  3.826284  1.4329333 3.2833602 5.543891
 4.1729035 1.5100439]",1,[ 7151  7533  1022 10876   352]
SYNCID0000007563,CA,AB,AIRDRIE,4013,2.0,0.0,2022-01-27,2022-10-07,Residential Renovation,27878.08,1327.527619047619,21.0,2.0,11.0,10.0,18316.56,0.1,"[5.799184  2.9737496 0.        1.9956698 4.34834   2.577527  3.5132303
 1.3041148 6.944782  3.3757243 5.0807204 4.6396604 3.2457476 3.9974747
 1.6731281 0.       ]",1,[7152 5805 9101 7714  355]
SYNCID0000007564,CA,QC,MONTREAL,nan,2.0,161698.0,2004-12-10,0,0,1105004.41,3890.860598591549,284.0,4.0,165.0,112.0,112212.2,0.0,"[4.299847  6.0556498 6.4191933 5.203729  0.        4.813515  8.584054
 4.8272896 3.6309667 1.8307384 1.5764039 5.2192855 3.4277096 6.7872157
 2.6065116 3.8968925]",1,[ 7153  7687 12238 13728  7940]
SYNCID0000007565,CA,ON,AJAX,4261,1.0,171300.0,0,2023-03-16,Electrical Work,34824.42,322.4483333333333,108.0,4.0,99.0,8.0,7448.61,-274.58,"[1.0939434 3.0373044 4.092829  1.9902661 2.8184981 2.828073  3.1631734
 2.7496996 3.336555  2.9247236 2.8310945 4.581583  3.5022163 2.0978343
 2.0534093 2.441917 ]",1,[ 7154  2687   785  4036 14741]
SYNCID0000007566,CA,MB,WINNIPEG,7731,3.0,74336.0,0,2022-12-26,Offices of Chartered and Certified Accountants,41839.32,2789.288,15.0,1.0,9.0,6.0,10766.65,26.37,"[5.86429    4.8937664  0.         1.1483772  0.9082314  4.468617
 4.439398   5.5238905  5.2034116  6.3189893  3.074683   0.88609266
 2.3610585  3.5137887  5.219861   1.8387809 ]",1,[ 7155  7627 12007  9985   352]
SYNCID0000007567,CA,ON,SCARBOROUGH,9942,0.0,0.0,0,2007-07-27,Welding,405.33,202.665,2.0,1.0,0.0,2.0,309.94,95.39,"[0.68832886 3.1019816  2.7238336  2.691211   3.5821548  1.1026518
 0.9081214  1.2022581  4.9220796  5.0156155  1.4603478  4.9782467
 3.4040813  4.9187155  4.0780544  3.3048055 ]",1,[ 7156  2776   129 12973 15557]
SYNCID0000007568,CA,0,other,3994,1.0,361478.0,2019-06-17,2021-05-21,Musical Instrument and Sound Recording Industry,102601.49,2502.475365853659,41.0,3.0,10.0,12.0,49112.76,3.78,"[2.020207  5.596343  2.1750815 1.986567  6.980648  5.374789  3.6130848
 2.3865585 1.7257817 2.4140744 1.8988906 4.212868  1.8054562 4.630109
 2.5256982 1.7199422]",1,[ 7157 14000 15340   900  6913]
SYNCID0000007569,CA,ON,TORONTO,8651,1.0,1.0,2009-08-21,2020-02-15,"Offices of Physicians, General Practice",9801.5,376.9807692307692,26.0,3.0,25.0,1.0,3374.58,0.0,"[0.14441836 4.887266   5.8000736  1.3842046  0.6047935  4.804458
 2.1074827  3.1274142  6.925637   2.717504   4.732699   5.5192995
 5.4775624  4.1557026  2.9160893  2.27977   ]",1,[ 7158  1060 12418 13782  5402]
SYNCID0000007570,CA,ON,WOODSTOCK,4013,0.0,0.0,2021-10-29,2021-11-06,Residential Renovation,159240.8,1284.1999999999998,124.0,3.0,68.0,2.0,52413.1,-107.67,"[4.2108574 3.3999524 3.6254418 2.4197438 3.7133393 1.7487366 2.2458673
 1.2523376 4.6619854 3.6274786 4.2997427 4.961017  5.644424  3.4499707
 2.0505044 1.2373221]",1,[ 7159 15217  8115 13690 10089]
SYNCID0000007571,CA,ON,LONDON,other,0.0,1.0,2013-12-19,2014-03-01,0,4338.67,1446.2233333333334,3.0,1.0,0.0,0.0,3597.71,128.05,"[1.5754781 3.7161224 2.0948765 1.8825591 1.2923748 6.656755  0.8195118
 2.9187758 3.7072387 3.2691631 1.2357695 6.1657953 3.3201802 7.20116
 3.596702  5.7343035]",1,[ 7160 11206  8817  5871 15212]
SYNCID0000007572,CA,ON,ACTON,0139,0.0,0.0,2015-03-06,2015-04-16,0,988135.21,2445.8792326732673,404.0,2.0,201.0,169.0,106817.06,0.01,"[3.5437455 5.3889937 5.160762  2.6559741 1.5754166 2.3963022 3.0017705
 4.9222465 4.2925825 1.088299  2.734518  7.2666206 1.1278508 4.8865333
 4.603051  5.566784 ]",1,[ 7161 10344 11038 14358  6317]
SYNCID0000007573,CA,QC,TERREBONNE,6596,3.0,0.0,2023-12-22,2023-12-25,Pet Stores,15460.300000000001,2208.614285714286,7.0,1.0,3.0,4.0,9112.54,22.84,"[5.1517115 4.7912025 3.0173194 3.8334506 1.1988767 5.906571  3.7761745
 2.1965117 4.28894   4.2173834 1.9968045 1.4280932 3.658566  5.223659
 2.4659104 2.8168302]",1,[ 7162  6907  2907  6588 13759]
SYNCID0000007574,CA,0,other,2839,0.0,39229.0,2006-08-10,2017-03-27,Other Publishing Industries,109413.13,1764.7279032258066,62.0,3.0,36.0,17.0,38251.73,0.0,"[2.141881  6.371756  1.9101042 2.2298505 7.181752  5.062041  3.674891
 2.875177  1.8174437 1.9917076 2.3764806 3.8300228 2.3816679 4.2963667
 2.385787  1.9372767]",1,[ 7163 12332 11905  1302  5391]
SYNCID0000007576,CA,0,other,4561,1.0,0.0,2021-04-21,2021-11-17,General Freight Trucking Industry,1224486.8,5347.103930131005,229.0,2.0,100.0,129.0,200421.23,24.91,"[3.4279687  9.469601   0.46808362 4.245076   6.4282236  4.4350824
 3.1491823  5.414934   2.850489   0.8145484  3.3360353  4.5072966
 0.97198045 2.9245744  2.3253853  3.4657    ]",1,[ 7164  7828 15798  6920  5452]
SYNCID0000007577,CA,ON,CARLETON PLACE,4013,1.0,103608.0,2010-03-05,2013-11-02,Residential Renovation,60.44,15.11,4.0,2.0,3.0,1.0,42.64,0.0,"[3.9975696  3.6446953  3.0193076  2.9144042  3.698609   2.4822912
 1.1713567  0.9896643  5.263209   3.8647218  3.4194088  4.063445
 4.9754424  3.7672982  1.9539268  0.73859966]",1,[ 7165 15709  2176  1480 10486]
SYNCID0000007578,CA,AB,SHERWOOD PARK,6312,3.0,1999107.0,1996-07-29,1995-04-24,Automobile (Used) Dealers,131103.26,1311.0326,100.0,2.0,38.0,62.0,8189.3,2.06,"[6.859379   3.7811205  1.5044641  0.5963049  2.9881532  4.116263
 5.070506   2.7753239  5.398278   3.4492364  2.3811376  3.879465
 0.41750777 4.575019   2.9711108  0.02275914]",1,[ 7166  6444  7060 10067  1190]
SYNCID0000007579,CA,ON,NORTH YORK,4561,1.0,80274.0,2020-03-21,0,General Freight Trucking Industry,1759121.97,4872.914044321329,361.0,3.0,192.0,169.0,345625.78,-38.84,"[2.8398623  6.1415544  4.792102   3.2490184  4.2707033  0.81916165
 3.339888   4.4720163  6.9875903  1.1312737  5.2568636  6.3873296
 2.3515434  0.8923497  1.7628994  4.50781   ]",1,[ 7167  1435 13211 13502 12359]
SYNCID0000007580,CA,0,other,6352,1.0,0.0,2022-03-01,2022-11-10,Paint and Body Repair Shops,31925.079999999998,778.660487804878,41.0,5.0,28.0,12.0,9692.07,0.0,"[1.515497  5.638934  2.0553775 2.0807314 7.3937902 5.3184004 4.9668865
 3.2278488 1.1689157 1.7075013 1.9013267 5.088297  3.1406658 3.4603124
 2.1174026 1.0986006]",1,[ 7168  3463  7986 15174   470]
SYNCID0000007581,CA,AB,CALGARY,other,0.0,0.0,1973-03-07,2013-08-11,0,128127.85,3660.7957142857144,35.0,1.0,25.0,10.0,99663.38,20.06,"[4.463244  2.1682596 2.021604  2.4714575 0.9031547 6.457229  6.25977
 3.1750138 7.7183266 2.8224325 4.5705576 4.401167  0.        6.2379622
 2.302425  4.7538395]",1,[ 7169 14508 11534  5444  8371]
SYNCID0000007582,CA,ON,BRAMPTON,4261,1.0,126030.0,2019-08-01,2020-07-17,Electrical Work,63281.12,744.4837647058824,85.0,4.0,53.0,6.0,30487.74,0.0,"[1.1417105 3.7235146 6.1231537 4.533835  4.446105  4.025708  0.9966012
 2.5408084 3.729228  3.1214175 3.5812104 5.9543715 4.062103  1.1656288
 0.9444102 2.917196 ]",1,[ 7170 15450  8826 13602  3193]
SYNCID0000007583,CA,QC,LAVAL,6562,1.0,0.0,2022-01-13,2022-08-30,Watch and Jewellery Repair Shops,26146.69,4357.781666666667,6.0,1.0,4.0,2.0,21806.11,75.03,"[4.238062  5.7870483 2.2005095 3.1958365 0.5538508 7.0020127 3.7307696
 3.3752954 5.360128  2.0505784 2.7873793 0.        4.8439236 5.645074
 2.02474   4.0850897]",1,[ 7171 11571  4310  8908 14928]
SYNCID0000007584,CA,ON,MARKHAM,4561,1.0,0.0,2023-08-05,2023-11-19,General Freight Trucking Industry,13813.9,1973.4142857142856,7.0,1.0,5.0,2.0,10654.31,2.13,"[1.045394   4.4349265  0.5883707  3.0267847  4.054921   3.1452692
 1.2210182  5.335747   7.32928    6.161055   3.2524905  5.485602
 0.04668635 1.7300328  1.6534997  4.1915884 ]",1,[ 7172 12365   993  7701  9008]
SYNCID0000007585,CA,QC,QUEBEC,9811,5.0,135594.0,1988-02-16,1991-04-03,Religious Organizations,2019.54,252.4425,8.0,1.0,8.0,0.0,1276.93,0.0,"[3.5469801 5.3226666 4.577787  4.172     1.3955867 6.8132777 2.9542966
 0.        2.1987257 3.0341394 1.9318469 0.        5.4220123 4.652694
 3.0062976 3.9108179]",1,[ 7173 11529  7653 13654  1335]
SYNCID0000007586,CA,0,other,6599,0.0,1.0,2018-03-23,2018-07-01,Other Retail Stores n.e.c.,177809.18,623.8918596491228,285.0,4.0,244.0,20.0,20235.42,0.0,"[3.3046737  7.0471234  2.815798   2.0021958  6.0092287  4.1067386
 5.278613   2.5576477  0.05685544 1.9273571  3.4242904  5.2061067
 2.7826235  3.5125132  1.733244   3.6931453 ]",1,[ 7174  2071 11651  4288   178]
SYNCID0000007587,CA,ON,TORONTO,6031,1.0,1307568.0,1996-02-07,2022-02-12,Pharmacies,111337.07,683.049509202454,163.0,4.0,116.0,9.0,21803.3,-33.5,"[2.8571715  5.0141306  7.436489   2.8503304  0.46383303 4.300317
 2.2857833  4.075006   5.4170675  5.822454   5.219022   7.2403874
 2.9691918  3.0383625  0.64406085 0.        ]",1,[ 7175 12703 15278 14020  2544]
SYNCID0000007588,CA,AB,CALGARY,6211,1.0,0.0,2019-07-09,2019-09-29,Household Furniture Stores (With Appliances and Furnishings),76843.8,3073.752,25.0,2.0,3.0,8.0,36252.42,10.81,"[5.3657618 2.1894567 1.4366983 2.4578302 1.9128959 5.247334  5.862732
 2.882812  7.9657693 2.6986594 5.087942  3.660005  1.7405254 4.4179173
 1.1373978 2.363986 ]",1,[ 7176  1137 15991 12315  9451]
SYNCID0000007589,CA,ON,MARKHAM,0711,2.0,0.0,2000-05-11,2005-06-18,0,168218.8,1136.6135135135135,148.0,3.0,126.0,22.0,26121.91,0.0,"[1.0010301  3.0519762  3.6020205  1.6328833  2.9368675  3.552535
 3.8439198  4.6530137  5.354849   4.874366   1.8480747  8.767976
 0.39547133 3.4048743  3.1998239  5.5685234 ]",1,[ 7177  1037  8342 13006  2083]
SYNCID0000007590,CA,ON,TORONTO,7731,1.0,0.0,2022-04-16,2022-08-30,Offices of Chartered and Certified Accountants,90502.28,1350.7802985074627,67.0,5.0,53.0,10.0,17574.3,0.0,"[1.491695  3.3773293 6.8790894 2.100681  2.079094  3.7933764 3.3478556
 4.0620008 5.860828  3.3347564 2.1817217 5.9152555 5.6894975 2.3148243
 1.0141182 2.249093 ]",1,[ 7178 13124  7090   807  6696]
SYNCID0000007591,CA,0,other,other,0.0,0.0,2022-07-05,2022-07-20,0,10658.04,626.9435294117648,17.0,4.0,4.0,1.0,5260.81,18.22,"[0.58909994 5.2470813  2.1429286  2.2955334  6.3022976  7.032991
 5.2954383  3.22025    1.0651186  1.762934   1.7420805  5.9207244
 1.7689602  5.0855327  3.4311194  3.3515108 ]",1,[ 7179 10395 14910  9823 10325]
SYNCID0000007592,CA,ON,KING CITY,7215,1.0,65993.0,2001-10-22,2001-11-10,Holding Companies,46747.95,1087.1616279069767,43.0,3.0,11.0,8.0,10305.56,12.59,"[3.9770727 3.2607086 3.6159644 1.9761579 5.426486  1.9220095 2.5936203
 3.3925145 5.1966214 4.2001586 0.7002766 3.2705085 4.9668016 2.3664525
 1.8165275 2.3986123]",1,[ 7180 11420  5067 12322 13117]
SYNCID0000007593,CA,ON,BOWMANVILLE,4561,1.0,172099.0,0,2011-05-12,General Freight Trucking Industry,133787.12,424.72101587301586,315.0,5.0,304.0,8.0,16083.83,0.0,"[2.2139797 4.7663565 3.605396  3.159841  2.5549245 1.7633629 3.9551759
 5.1739807 2.91292   3.3533792 5.3600574 6.400285  4.374732  0.
 1.1875453 4.641263 ]",1,[ 7181  7518 14693 15502 13211]
SYNCID0000007594,CA,ON,0,8641,1.0,365028.0,2005-09-11,2005-12-16,Child Day-Care and Nursery School Services,59493.65,676.0642045454546,88.0,4.0,64.0,19.0,7676.66,10.15,"[3.9223018 1.1693187 3.1652532 2.5828848 1.9064354 2.6340513 3.1225681
 4.3775473 4.629269  4.602525  1.9029934 6.670512  4.4544044 3.619524
 2.399736  2.0855517]",1,[ 7182    59  2260  6023 14933]
SYNCID0000007595,CA,ON,TORONTO,9831,0.0,0.0,0,1998-02-16,Professional Health and Social Service Membership Associations,2180.79,2180.79,1.0,1.0,0.0,1.0,2180.79,2180.79,"[1.2753011 4.613509  5.975974  2.3106842 1.3761184 4.035895  1.2538855
 2.7527275 7.247973  5.2092514 2.1394153 3.5550458 3.8766732 4.9509416
 2.2054691 3.0927577]",1,[ 7183  6191 15926 10189 14063]
SYNCID0000007596,CA,ON,SCARBOROUGH,7599,1.0,0.0,2018-10-09,2018-10-28,Other Real Estate Operators,101872.88,16978.813333333335,6.0,1.0,5.0,1.0,99477.42,17.41,"[0.93200654 2.2696447  3.2491915  2.794937   2.945757   1.946415
 0.9991611  1.2009218  5.313994   4.8206034  0.36457062 4.0685396
 3.5407162  4.5115266  3.8727593  3.6904037 ]",1,[ 7184   695  3547  6812 14771]
SYNCID0000007597,CA,MB,WINNIPEG,other,1.0,92538.0,0,2019-11-25,0,19955.56,907.0709090909091,22.0,4.0,12.0,7.0,8338.68,8.89,"[3.58128    3.3930469  0.7376802  1.800663   0.52408814 5.846761
 7.2371373  7.4905176  3.6851912  4.927335   2.8823571  4.0003777
 2.9732456  4.424574   5.8535023  2.5968683 ]",1,[ 7185  4324  5781 13851  4241]
SYNCID0000007598,CA,ON,TORONTO,7761,1.0,0.0,2019-12-25,2020-03-28,Offices of Lawyers and Notaries,81482.04000000001,1072.132105263158,76.0,2.0,72.0,4.0,48155.53,0.0,"[3.6696236  5.5557337  5.7768583  1.0294516  1.7505515  4.93897
 0.21843684 3.812729   7.7360663  4.8870134  4.187516   5.1216426
 5.012629   2.4901834  0.3997373  3.05872   ]",1,[ 7186 14644  7222 13773  4442]
SYNCID0000007600,CA,ON,MISSISSAUGA,4839,1.0,0.0,2022-11-24,2022-12-31,Other Telecommunication Industries,1904.92,952.46,2.0,1.0,1.0,1.0,1581.5,323.42,"[2.2065167  2.0449343  4.551685   2.1789656  2.1960678  2.2179105
 0.46644223 2.946983   6.40394    6.471871   3.2601864  4.058853
 2.2250304  2.2779837  4.7987943  2.8055573 ]",1,[7187 1421 3264 7543 9025]
SYNCID0000007601,CA,0,other,7731,0.0,203644.0,2020-05-27,2020-07-05,Offices of Chartered and Certified Accountants,24470.43,843.8079310344827,29.0,3.0,2.0,5.0,6307.47,10.78,"[2.4596176 5.9310427 1.7530758 1.4310899 7.2016277 5.482313  3.603993
 2.2863078 1.8757641 2.2190218 2.1794515 3.7916522 2.0261478 3.8285503
 2.3614244 1.6906769]",1,[ 7188 12174  1280  4720 14839]
SYNCID0000007602,CA,SK,REGINA,5639,1.0,0.0,2020-07-25,2020-09-10,"Other Building Materials, Wholesale",1405.3000000000002,702.6500000000001,2.0,1.0,0.0,2.0,1099.14,306.16,"[5.4308505 0.0954653 5.5186176 5.4115014 4.7866173 2.5806303 3.463791
 0.        2.7125626 4.4389095 2.6626797 1.421472  1.5193107 4.3945136
 5.6217327 2.602257 ]",1,[ 7189 14851 13412 13868   338]
SYNCID0000007603,CA,ON,THORNHILL,other,2.0,57251.0,2022-06-19,2022-09-23,0,281992.64,8293.901176470588,34.0,3.0,30.0,4.0,272959.0,0.0,"[0.75073624 1.8072394  4.5204797  2.3103285  2.4574468  5.2461023
 2.8587284  2.7878704  4.629598   2.898071   1.2633944  6.4357767
 2.1777086  3.9006305  3.8060007  4.416025  ]",1,[ 7190  5895 10669 15936   769]
SYNCID0000007605,CA,ON,WOODSTOCK,6312,3.0,2827122.0,1996-09-12,1995-01-28,Automobile (Used) Dealers,63939.99,1728.1078378378377,37.0,2.0,12.0,25.0,14272.66,37.47,"[3.8539524 4.139465  4.4390144 0.        2.8630848 4.570824  1.4569728
 2.2867866 4.6180487 5.136998  1.8689809 5.175627  1.7312589 4.115953
 3.690661  0.2943058]",1,[ 7191  7330 15108 12889  6786]
SYNCID0000007606,CA,NL,ST. JOHN'S,other,0.0,0.0,2020-04-02,2021-04-13,0,92229.74,361.68525490196083,255.0,4.0,239.0,14.0,12225.32,-32.85,"[2.139803   1.2920778  2.4865277  4.0588655  0.02743888 4.609511
 4.561704   2.110288   0.         4.0416174  5.007509   6.6242166
 3.0873125  4.536039   3.6793294  4.609724  ]",1,[ 7192  2189  7704 13677 12105]
SYNCID0000007607,CA,AB,LEDUC,8651,1.0,209731.0,2011-12-07,2017-03-25,"Offices of Physicians, General Practice",254819.66999999998,728.0562,350.0,5.0,315.0,25.0,51155.06,-52208.14,"[ 5.714492   3.766623   4.250802   4.377615   1.3408203  4.0494757
  8.551158   3.7972345  3.5059366  0.        10.506389   7.65959
  4.9809527  2.1826048  3.0527575  3.4709773]",1,[ 7193 11738  1507  3091 15396]
SYNCID0000007608,CA,ON,MISSISSAUGA,7721,1.0,0.0,2009-02-21,0,Computer Services,8434.7,1405.7833333333335,6.0,2.0,4.0,2.0,5183.39,8.28,"[3.3324714 0.        5.608409  1.8019431 1.8713794 1.050967  1.6949599
 2.1367211 7.561771  5.3390937 2.9502642 4.000722  4.5052247 2.3062842
 4.761703  2.9951646]",1,[ 7194 10135  3179 15494 15621]
SYNCID0000007609,CA,0,other,9211,5.0,331847.0,1986-11-12,1991-11-28,"Restaurants, Licensed",129551.35,4982.744230769231,26.0,4.0,11.0,12.0,38677.47,2.07,"[0.68331414 6.5516076  3.0919669  3.5377634  7.4080725  5.2465315
 5.6663237  1.1869986  2.263043   2.703191   0.88185656 4.772059
 1.5478549  3.4734159  2.4040596  0.        ]",1,[ 7195 11457  2982  6626   560]
SYNCID0000007610,CA,ON,OTTAWA,4299,3.0,1791080.0,2018-08-31,2018-08-04,Other Trade Work n.e.c.,17012.59,17012.59,1.0,1.0,0.0,1.0,17012.59,17012.59,"[2.2688527  3.6721916  5.561777   0.         6.14491    2.8789577
 0.6462986  0.35789168 3.4385033  5.7651205  0.         2.2833219
 2.1381633  3.3660412  7.369034   1.8775841 ]",1,[ 7196 14782  9235  7679  2814]
SYNCID0000007611,CA,ON,SCARBOROUGH,7292,4.0,1165126.0,2006-10-26,2008-07-24,"Estate, Trust and Agency Funds",53206.79,719.0106756756757,74.0,5.0,44.0,3.0,3190.45,0.0,"[0.29556084 0.44403625 4.8194113  2.301186   5.154538   0.63874876
 3.0759072  2.7223015  3.6410742  2.4348874  2.381507   6.971168
 6.0637813  5.0569158  2.6939373  2.5546932 ]",1,[ 7197  4462  3212 13324 14429]
SYNCID0000007612,CA,AB,AIRDRIE,0159,2.0,319795.0,2004-04-26,2004-12-19,0,398350.37,6128.467230769231,65.0,4.0,34.0,18.0,136682.03,0.14,"[2.80931   1.4983667 1.3171909 1.4016805 3.1733992 5.154808  6.244935
 4.255649  5.4790382 2.5550604 3.1508856 6.9770722 1.0788467 4.2167835
 3.2450786 2.6418471]",1,[ 7198  3184  9458 15013 13336]
SYNCID0000007613,CA,AB,EDMONTON,4599,0.0,0.0,2022-04-29,0,Other Service Industries Incidental to Transportation n.e.c.,1694266.95,2286.46012145749,741.0,2.0,177.0,555.0,295570.51,0.01,"[10.829232   9.431801   2.3381777  3.6128247  4.828284   0.
  6.5036945  9.966031   9.126432   0.         3.1700525  7.588104
  0.         4.032223   6.1216354  2.512648 ]",1,[7199 1938 3233 2201 4316]
SYNCID0000007614,CA,ON,BRAMPTON,7611,1.0,0.0,2022-10-14,2022-12-01,Insurance and Real Estate Agencies,46239.97,6605.71,7.0,1.0,1.0,6.0,32569.58,18.35,"[3.0189939 2.7787478 6.244933  5.446692  4.9034767 5.720732  0.
 0.        5.674044  2.276516  4.3860536 6.9816175 2.9744742 3.4862194
 2.2397594 4.6662207]",1,[ 7200  6557 10130 12979 10704]
SYNCID0000007615,CA,ON,MISSISSAUGA,8651,1.0,281106.0,2017-12-18,2019-11-21,"Offices of Physicians, General Practice",47261.45,891.7254716981131,53.0,4.0,43.0,6.0,9461.82,0.0,"[0.6617433 2.1135623 4.8812866 1.2127304 1.5055995 2.729886  2.134148
 4.0770116 5.990497  3.3371    5.5720015 6.455068  4.413357  1.8288988
 5.357979  1.3651994]",1,[ 7201 13753  5841 11563  9689]
SYNCID0000007616,CA,ON,MISSISSAUGA,nan,0.0,770910.0,2007-02-03,2021-12-27,0,517762.56,2739.4844444444443,189.0,3.0,81.0,101.0,43740.54,0.82,"[2.0922775 2.4295564 6.0620604 2.2673666 1.3226734 2.360198  2.5470057
 5.661663  5.7521896 3.6784678 2.7350469 7.7858186 1.5770869 3.44099
 5.972856  3.5235918]",1,[7202 3751 1223 8422 8089]
SYNCID0000007617,CA,ON,RICHMOND HILL,6011,0.0,16492389.0,2008-12-16,2013-01-13,Food (Groceries) Stores,363931.01,2219.091524390244,164.0,3.0,87.0,74.0,65623.29,0.13,"[ 9.0356245  3.7883165 11.059005   0.         2.0420902  7.173467
  1.3845373  0.7156385  6.720265   6.736228   4.3740335 10.927177
  0.         8.451449   6.756202   0.       ]",1,[ 7203 14276  1524   147   155]
SYNCID0000007618,CA,SK,0,8651,2.0,0.0,1995-08-02,1995-11-10,"Offices of Physicians, General Practice",189513.97,2311.145975609756,82.0,2.0,26.0,56.0,25575.16,2.05,"[4.8327317 1.1063237 2.8358834 4.141671  1.0246038 2.850133  3.6984124
 2.6429682 4.5938277 2.9069972 3.7839441 4.6041617 2.7843702 4.881676
 6.7579036 1.8330798]",1,[ 7204  3967  6429 13105   271]
SYNCID0000007619,CA,ON,ETOBICOKE,7292,0.0,0.0,2023-06-28,2023-07-12,"Estate, Trust and Agency Funds",272269.73,1611.0634911242603,169.0,4.0,79.0,6.0,145827.54,-33.83,"[2.1529527  0.         4.988042   2.1599555  4.3958335  1.0862135
 1.4124006  3.7047548  3.8915734  1.6708654  4.290593   5.253069
 4.9858007  5.363964   0.70056695 3.2784715 ]",1,[7205 1585 6099 8968 5381]
SYNCID0000007620,CA,ON,HAMILTON,4261,0.0,0.0,2017-07-21,0,Electrical Work,268639.95,1589.58550295858,169.0,4.0,140.0,26.0,21289.62,-91.0,"[0.9875501 2.0806775 4.8899918 4.2382607 1.5854683 1.031826  4.0853615
 4.6910596 3.7308512 3.65772   2.7748666 3.5616603 3.3961513 2.7255425
 1.3358942 3.6061332]",1,[ 7206  2470  1580  3661 11479]
SYNCID0000007621,CA,ON,ST CATHARINES,other,0.0,0.0,2023-05-09,2023-05-17,0,33683.6,732.2521739130434,46.0,4.0,10.0,9.0,10376.21,13.81,"[0.329669  1.7489331 4.1357965 2.6050098 1.9936373 4.5195065 4.2854958
 4.011096  4.2316756 2.977374  2.0974827 6.329083  2.536805  4.114013
 3.5501275 3.4366024]",1,[ 7207 10481 12827  9652  1693]
SYNCID0000007622,CA,BC,other,9712,2.0,9065.0,0,2001-12-17,Beauty Shops,11056.15,181.2483606557377,61.0,1.0,59.0,2.0,2064.63,-101.25,"[3.5406237 5.8160567 0.9125111 3.2467058 5.324381  3.8807411 4.1644278
 1.4872575 2.8948994 1.9232377 3.5087557 1.3570321 4.1014285 3.440373
 6.0691624 4.972786 ]",1,[ 7208 15988  5370  9659 11831]
SYNCID0000007623,CA,ON,other,0311,1.0,0.0,0,2022-12-05,0,36555.5,716.7745098039215,51.0,2.0,24.0,0.0,7474.64,4.34,"[0.5202259 4.7387977 3.0349221 2.250925  3.6379955 5.5958147 3.2731519
 2.748155  3.520863  3.5540805 2.229601  5.9496646 1.5534425 5.4747376
 3.7204328 4.394702 ]",1,[ 7209 10494  2522  9168  5873]
SYNCID0000007624,CA,ON,ACTON,9953,0.0,0.0,2006-09-27,2016-10-02,Janitorial Services,27556.37,1020.6062962962963,27.0,3.0,8.0,19.0,6292.72,1.05,"[1.5786672 2.5998316 3.2826965 2.6055653 3.038397  3.5127368 1.8003508
 3.2430406 4.3754363 2.9574802 1.8838959 3.986982  3.563     3.0379887
 2.2342317 2.2410626]",1,[ 7210 13326  1646  9648 10177]
SYNCID0000007625,CA,0,other,9931,2.0,787679.0,1993-10-28,1995-02-25,Photographers,87462.74,1121.3171794871796,78.0,4.0,61.0,6.0,10758.09,-1.9,"[2.8336163 6.1818266 2.3821025 1.718159  6.926345  5.7391424 4.7974715
 2.2868605 1.2921859 2.3066986 2.4730496 5.1251574 3.0149622 3.8440533
 2.527195  1.7507119]",1,[ 7211 10700 10068 14695  7658]
