cheque_id,customer_id,amount_cad,debit_credit,transaction_date
CHE00000000000171335,SYNCID0000010730,1808.56,debit,2023-01-25
CHE00000000000171336,SYNCID0000010730,796.94,debit,2023-01-25
CHE00000000000171337,SYNCID0000010730,44.66,credit,2022-11-30
CHE00000000000171338,SYNCID0000010730,1871.72,credit,2023-01-04
CHE00000000000171339,SYNCID0000010730,692.73,credit,2023-01-09
CHE00000000000171340,SYNCID0000010730,658.38,debit,2023-01-12
CHE00000000000171341,SYNCID0000010730,578.56,credit,2022-12-01
CHE00000000000171342,SYNCID0000010730,221.33,credit,2022-11-18
CHE00000000000171343,SYNCID0000010730,2513.15,debit,2022-12-29
CHE00000000000171344,SYNCID0000010730,106.06,debit,2022-12-16
CHE00000000000171345,SYNCID0000010730,16197.41,debit,2022-12-06
CHE00000000000171346,SYNCID0000010730,9084.47,credit,2022-12-08
CHE00000000000171347,SYNCID0000010730,1688.71,debit,2022-12-07
CHE00000000000171348,SYNCID0000010730,1309.17,credit,2023-01-15
CHE00000000000171349,SYNCID0000010730,587.68,debit,2022-11-23
CHE00000000000171350,SYNCID0000010730,1000.58,debit,2022-12-02
CHE00000000000171351,SYNCID0000010730,13255.78,credit,2022-11-24
CHE00000000000171352,SYNCID0000010730,990.98,credit,2022-12-21
CHE00000000000171353,SYNCID0000010730,182.39,credit,2022-11-01
CHE00000000000171354,SYNCID0000010730,2243.36,debit,2023-01-04
CHE00000000000171355,SYNCID0000010730,140.53,credit,2022-12-16
CHE00000000000171356,SYNCID0000010730,9674.28,debit,2022-11-10
CHE00000000000171357,SYNCID0000010730,885.61,credit,2023-01-30
CHE00000000000171358,SYNCID0000010730,234.09,credit,2023-01-03
CHE00000000000171359,SYNCID0000010730,2169.0,debit,2023-01-03
CHE00000000000171360,SYNCID0000010730,964.83,credit,2022-11-18
CHE00000000000171361,SYNCID0000010730,84.82,credit,2023-01-17
CHE00000000000171362,SYNCID0000010730,2886.53,debit,2022-12-30
CHE00000000000171363,SYNCID0000010730,517.95,credit,2022-12-05
CHE00000000000171364,SYNCID0000010730,1405.96,debit,2022-12-15
CHE00000000000171365,SYNCID0000010730,323.54,debit,2023-01-19
CHE00000000000171366,SYNCID0000010730,41.69,credit,2022-12-22
CHE00000000000171367,SYNCID0000010730,1912.07,debit,2023-01-24
CHE00000000000171368,SYNCID0000010730,1430.4,credit,2022-11-28
CHE00000000000171369,SYNCID0000010730,74.22,credit,2022-12-02
CHE00000000000171370,SYNCID0000010730,71.45,credit,2022-12-05
CHE00000000000171371,SYNCID0000010730,320.49,credit,2022-12-23
CHE00000000000171372,SYNCID0000010730,725.2,credit,2022-11-30
CHE00000000000171373,SYNCID0000010730,840.85,credit,2022-12-15
CHE00000000000171374,SYNCID0000010730,964.78,debit,2022-12-17
CHE00000000000171375,SYNCID0000010730,14215.26,debit,2023-01-23
CHE00000000000171376,SYNCID0000010730,338.77,debit,2022-11-03
CHE00000000000171377,SYNCID0000010730,13.37,credit,2023-01-06
CHE00000000000171378,SYNCID0000010730,822.69,credit,2022-11-02
CHE00000000000171379,SYNCID0000010730,51.47,debit,2022-11-04
CHE00000000000171380,SYNCID0000010730,47.81,credit,2023-01-03
CHE00000000000171381,SYNCID0000010730,1714.21,credit,2022-12-19
CHE00000000000171382,SYNCID0000010730,6052.31,debit,2022-12-02
CHE00000000000171383,SYNCID0000010730,295.55,credit,2022-11-02
CHE00000000000171384,SYNCID0000010730,2341.12,debit,2023-01-11
CHE00000000000171385,SYNCID0000010730,518.06,credit,2023-01-23
CHE00000000000171386,SYNCID0000010730,30964.05,debit,2022-11-14
CHE00000000000171387,SYNCID0000010730,455.5,credit,2022-12-09
CHE00000000000171388,SYNCID0000010730,7053.87,credit,2022-11-30
CHE00000000000171389,SYNCID0000010730,320.21,credit,2022-11-14
CHE00000000000171390,SYNCID0000010730,75.05,credit,2023-01-17
CHE00000000000171391,SYNCID0000010730,6847.13,debit,2022-11-24
CHE00000000000171392,SYNCID0000010730,6593.33,credit,2022-12-07
CHE00000000000171393,SYNCID0000010730,95.0,credit,2022-11-16
CHE00000000000171394,SYNCID0000010730,59.33,debit,2022-12-20
CHE00000000000171395,SYNCID0000010730,321.71,credit,2022-12-29
CHE00000000000171396,SYNCID0000010730,5946.63,debit,2023-01-12
CHE00000000000171397,SYNCID0000010730,540.54,credit,2022-11-10
CHE00000000000171398,SYNCID0000010730,3048.58,debit,2023-01-20
CHE00000000000171399,SYNCID0000010730,294.59,credit,2022-11-02
CHE00000000000171400,SYNCID0000010730,5286.79,credit,2022-11-25
CHE00000000000171401,SYNCID0000010730,34247.18,debit,2022-11-15
CHE00000000000171402,SYNCID0000010730,1676.96,debit,2023-01-27
CHE00000000000171403,SYNCID0000010730,3588.74,credit,2022-11-16
CHE00000000000171404,SYNCID0000010730,255.71,credit,2023-01-31
CHE00000000000171405,SYNCID0000010730,732.23,credit,2023-01-27
CHE00000000000171406,SYNCID0000010730,616.99,debit,2022-11-17
CHE00000000000171407,SYNCID0000010730,149.78,debit,2022-12-22
CHE00000000000171408,SYNCID0000010730,1640.41,debit,2022-12-14
CHE00000000000171409,SYNCID0000010730,1081.49,debit,2023-01-30
CHE00000000000171410,SYNCID0000010730,5570.47,debit,2022-11-23
CHE00000000000171411,SYNCID0000010730,439.93,credit,2023-01-23
CHE00000000000171412,SYNCID0000010730,932.02,debit,2022-11-08
CHE00000000000171413,SYNCID0000010730,17100.44,debit,2022-11-14
CHE00000000000171414,SYNCID0000010730,432.52,credit,2022-11-30
CHE00000000000171415,SYNCID0000010730,84.03,credit,2023-01-17
CHE00000000000171416,SYNCID0000010730,223.05,credit,2022-12-09
CHE00000000000171417,SYNCID0000010730,1204.75,debit,2023-01-06
CHE00000000000171418,SYNCID0000010730,213.99,credit,2023-01-04
CHE00000000000171419,SYNCID0000010730,627.27,debit,2022-12-08
CHE00000000000171420,SYNCID0000010730,146.08,credit,2023-01-03
CHE00000000000171421,SYNCID0000010730,771.17,credit,2022-11-02
CHE00000000000171422,SYNCID0000010730,1319.79,credit,2022-11-25
CHE00000000000171423,SYNCID0000010730,1769.73,debit,2022-12-12
CHE00000000000171424,SYNCID0000010730,1212.67,credit,2022-12-22
CHE00000000000171425,SYNCID0000010730,2232.26,debit,2022-12-05
CHE00000000000171426,SYNCID0000010730,1415.45,debit,2022-11-07
CHE00000000000171427,SYNCID0000010730,778.14,credit,2022-12-19
CHE00000000000171428,SYNCID0000010730,835.49,credit,2022-12-07
CHE00000000000171429,SYNCID0000010730,433.43,credit,2023-01-12
CHE00000000000171430,SYNCID0000010730,729.64,credit,2022-11-10
CHE00000000000171431,SYNCID0000010730,619.42,debit,2023-01-31
CHE00000000000171432,SYNCID0000010730,19159.12,debit,2022-11-03
CHE00000000000171433,SYNCID0000010730,859.52,credit,2023-01-06
CHE00000000000171434,SYNCID0000010730,1412.98,credit,2022-11-03
CHE00000000000171435,SYNCID0000010730,254.13,debit,2022-12-06
CHE00000000000171436,SYNCID0000010730,131.59,credit,2022-12-01
CHE00000000000171437,SYNCID0000010730,5622.64,credit,2023-01-20
CHE00000000000171438,SYNCID0000010730,197.75,credit,2023-01-11
CHE00000000000171439,SYNCID0000010730,855.48,credit,2023-01-09
CHE00000000000171440,SYNCID0000010730,775.11,credit,2023-01-26
CHE00000000000171441,SYNCID0000010730,2128.47,credit,2022-12-16
CHE00000000000171442,SYNCID0000010730,4788.71,credit,2022-12-30
CHE00000000000171443,SYNCID0000010730,268.03,debit,2023-01-19
CHE00000000000171444,SYNCID0000010730,445.99,debit,2023-01-05
CHE00000000000171445,SYNCID0000010730,63.99,credit,2022-12-01
CHE00000000000171446,SYNCID0000010730,6193.65,debit,2022-11-10
CHE00000000000171447,SYNCID0000010730,2294.12,credit,2023-01-27
CHE00000000000171448,SYNCID0000010730,13504.01,debit,2022-12-12
CHE00000000000171449,SYNCID0000010730,433.25,debit,2022-12-29
CHE00000000000171450,SYNCID0000010730,25832.99,credit,2022-11-29
CHE00000000000171451,SYNCID0000010730,48.19,credit,2023-01-09
CHE00000000000171452,SYNCID0000010730,521.01,credit,2023-01-25
CHE00000000000171453,SYNCID0000010730,1568.71,credit,2022-11-26
CHE00000000000171454,SYNCID0000010730,1041.65,credit,2022-12-02
CHE00000000000171455,SYNCID0000010730,141.59,credit,2023-01-09
CHE00000000000171456,SYNCID0000010730,190.15,credit,2023-01-31
CHE00000000000171457,SYNCID0000010730,2746.09,debit,2022-12-23
CHE00000000000171458,SYNCID0000010730,28.37,credit,2022-11-29
CHE00000000000171459,SYNCID0000010730,1628.59,debit,2022-12-05
CHE00000000000171460,SYNCID0000010730,283.03,credit,2022-11-09
CHE00000000000171461,SYNCID0000010730,6037.82,credit,2022-12-13
CHE00000000000171462,SYNCID0000010732,1284.41,debit,2022-11-18
CHE00000000000171463,SYNCID0000010732,613.09,debit,2022-12-13
CHE00000000000171464,SYNCID0000010732,106.26,debit,2022-11-21
CHE00000000000171465,SYNCID0000010734,388.48,debit,2023-01-16
CHE00000000000171466,SYNCID0000010734,10322.83,credit,2022-11-17
CHE00000000000171467,SYNCID0000010734,1297.04,debit,2023-01-31
CHE00000000000171468,SYNCID0000010734,236.8,debit,2022-11-01
CHE00000000000171469,SYNCID0000010734,534.87,debit,2023-01-23
CHE00000000000171470,SYNCID0000010734,882.55,debit,2022-11-17
CHE00000000000171471,SYNCID0000010734,525500.44,debit,2023-01-27
CHE00000000000171472,SYNCID0000010734,276.01,debit,2022-11-02
CHE00000000000171473,SYNCID0000010734,714.34,credit,2023-01-16
CHE00000000000171474,SYNCID0000010734,7845.32,credit,2022-11-28
CHE00000000000171475,SYNCID0000010734,1106472.37,debit,2022-11-08
CHE00000000000171476,SYNCID0000010734,649.08,debit,2023-01-17
CHE00000000000171477,SYNCID0000010734,150.17,credit,2022-11-21
CHE00000000000171478,SYNCID0000010734,4486.8,debit,2023-01-03
CHE00000000000171479,SYNCID0000010734,46065.58,debit,2022-11-03
CHE00000000000171480,SYNCID0000010734,3235.91,debit,2022-12-19
CHE00000000000171481,SYNCID0000010734,925.23,debit,2023-01-06
CHE00000000000171482,SYNCID0000010734,13830795.06,debit,2022-12-01
CHE00000000000171496,SYNCID0000010736,997.73,credit,2022-12-02
CHE00000000000171497,SYNCID0000010736,169.9,credit,2022-11-29
CHE00000000000171498,SYNCID0000010736,159.63,credit,2022-12-05
CHE00000000000171499,SYNCID0000010736,98.02,credit,2022-12-22
CHE00000000000171500,SYNCID0000010736,478.82,debit,2022-11-07
CHE00000000000171501,SYNCID0000010736,3237.27,debit,2022-11-01
CHE00000000000171502,SYNCID0000010736,888.45,credit,2022-12-06
CHE00000000000171503,SYNCID0000010736,1681.68,credit,2022-11-21
CHE00000000000171504,SYNCID0000010736,174.12,debit,2022-12-02
CHE00000000000171505,SYNCID0000010736,203.99,debit,2022-12-13
CHE00000000000171506,SYNCID0000010736,1312.63,credit,2022-11-03
CHE00000000000171507,SYNCID0000010736,3896.62,credit,2022-12-01
CHE00000000000171508,SYNCID0000010736,33.45,credit,2022-11-25
CHE00000000000171509,SYNCID0000010736,267.67,credit,2023-01-13
CHE00000000000171510,SYNCID0000010736,25.94,debit,2023-01-20
CHE00000000000171511,SYNCID0000010736,1257.96,credit,2023-01-20
CHE00000000000171512,SYNCID0000010738,2416.42,debit,2023-01-20
CHE00000000000171513,SYNCID0000010738,938.15,credit,2022-11-25
CHE00000000000171514,SYNCID0000010738,1809.16,debit,2022-11-25
CHE00000000000171515,SYNCID0000010739,12473.48,debit,2022-12-02
CHE00000000000171516,SYNCID0000010739,261.22,debit,2022-12-01
CHE00000000000171517,SYNCID0000010739,260.68,debit,2022-11-24
CHE00000000000171518,SYNCID0000010739,797.76,debit,2022-12-28
CHE00000000000171521,SYNCID0000010743,13432.33,credit,2022-11-01
CHE00000000000171522,SYNCID0000010743,5470.06,credit,2022-11-23
CHE00000000000171523,SYNCID0000010743,417.38,credit,2022-12-22
CHE00000000000171524,SYNCID0000010743,18466.0,credit,2023-01-20
CHE00000000000171525,SYNCID0000010743,1503.11,credit,2022-11-08
CHE00000000000171526,SYNCID0000010744,730.36,credit,2023-01-05
CHE00000000000171527,SYNCID0000010745,6360.03,debit,2022-12-22
CHE00000000000171528,SYNCID0000010745,1061.33,debit,2023-01-20
CHE00000000000171529,SYNCID0000010745,1437.58,debit,2022-12-16
CHE00000000000171530,SYNCID0000010745,17313.45,debit,2022-11-18
CHE00000000000171531,SYNCID0000010745,809.88,debit,2023-01-31
CHE00000000000171532,SYNCID0000010747,61289.5,debit,2022-12-21
CHE00000000000171533,SYNCID0000010747,28147.87,debit,2022-12-19
CHE00000000000171534,SYNCID0000010747,1895.8,credit,2022-11-03
CHE00000000000171535,SYNCID0000010747,1340.67,debit,2022-11-14
CHE00000000000171536,SYNCID0000010747,610.71,debit,2022-12-28
CHE00000000000171537,SYNCID0000010747,27562.57,debit,2023-01-11
CHE00000000000171538,SYNCID0000010747,5201.37,debit,2023-01-11
CHE00000000000171539,SYNCID0000010747,238.1,debit,2023-01-20
CHE00000000000171540,SYNCID0000010747,2140.75,debit,2022-12-22
CHE00000000000171541,SYNCID0000010747,4435.91,debit,2023-01-31
CHE00000000000171542,SYNCID0000010747,104.58,credit,2023-01-18
CHE00000000000171543,SYNCID0000010747,297.1,debit,2022-11-24
CHE00000000000171544,SYNCID0000010747,563.96,debit,2022-11-15
CHE00000000000171545,SYNCID0000010747,2876.72,debit,2023-01-06
CHE00000000000171546,SYNCID0000010747,1059.76,debit,2023-01-20
CHE00000000000171547,SYNCID0000010747,2494.81,debit,2022-11-14
CHE00000000000171548,SYNCID0000010747,883.2,debit,2022-11-09
CHE00000000000171549,SYNCID0000010747,70.83,debit,2022-12-13
CHE00000000000171550,SYNCID0000010747,1144.87,debit,2023-01-27
CHE00000000000171551,SYNCID0000010747,77.46,credit,2022-12-22
CHE00000000000171552,SYNCID0000010747,2130.55,debit,2022-12-22
CHE00000000000171553,SYNCID0000010747,1462.18,debit,2023-01-12
CHE00000000000171554,SYNCID0000010747,270.59,debit,2022-12-08
CHE00000000000171555,SYNCID0000010747,13995.19,debit,2023-01-19
CHE00000000000171556,SYNCID0000010747,2622.1,debit,2023-01-03
CHE00000000000171557,SYNCID0000010747,378.05,debit,2022-11-02
CHE00000000000171558,SYNCID0000010748,2702.94,debit,2022-11-28
CHE00000000000171559,SYNCID0000010748,1813.73,debit,2022-12-30
CHE00000000000171560,SYNCID0000010748,683.0,credit,2022-12-13
CHE00000000000171561,SYNCID0000010748,859.82,debit,2022-12-08
CHE00000000000171562,SYNCID0000010748,3542.16,credit,2022-11-10
CHE00000000000171563,SYNCID0000010748,1045.94,debit,2022-12-20
CHE00000000000171564,SYNCID0000010748,9553.94,credit,2022-12-19
CHE00000000000171565,SYNCID0000010748,209.04,credit,2022-12-02
CHE00000000000171566,SYNCID0000010748,753.84,debit,2022-12-28
CHE00000000000171567,SYNCID0000010748,435.29,credit,2022-11-28
CHE00000000000171568,SYNCID0000010748,1370.35,credit,2022-12-01
CHE00000000000171569,SYNCID0000010748,758.28,debit,2023-01-25
CHE00000000000171570,SYNCID0000010748,807.99,credit,2022-11-29
CHE00000000000171571,SYNCID0000010748,752.44,debit,2022-11-17
CHE00000000000171572,SYNCID0000010748,142005.38,debit,2022-12-28
CHE00000000000171573,SYNCID0000010748,12389.53,debit,2022-12-15
CHE00000000000171574,SYNCID0000010748,644.44,credit,2023-01-30
CHE00000000000171575,SYNCID0000010748,5968.31,debit,2022-12-20
CHE00000000000171576,SYNCID0000010748,317.32,credit,2022-11-10
CHE00000000000171577,SYNCID0000010748,2360.75,credit,2023-01-13
CHE00000000000171578,SYNCID0000010748,1487.08,debit,2022-12-28
CHE00000000000171579,SYNCID0000010749,77.73,credit,2022-12-22
CHE00000000000171580,SYNCID0000010749,2808.46,credit,2022-11-14
CHE00000000000171581,SYNCID0000010749,5233.66,credit,2023-01-03
CHE00000000000171582,SYNCID0000010749,1557.7,debit,2022-12-20
CHE00000000000171583,SYNCID0000010749,306.91,debit,2022-12-08
CHE00000000000171584,SYNCID0000010749,2263.02,credit,2022-12-19
CHE00000000000171585,SYNCID0000010749,19541.27,credit,2022-12-28
CHE00000000000171586,SYNCID0000010749,161.68,debit,2022-11-04
CHE00000000000171587,SYNCID0000010749,581.48,debit,2022-11-01
CHE00000000000171588,SYNCID0000010749,5360.49,debit,2022-12-19
CHE00000000000171589,SYNCID0000010749,98.27,debit,2022-11-25
CHE00000000000171590,SYNCID0000010749,5377.49,credit,2022-11-22
CHE00000000000171591,SYNCID0000010749,223.92,debit,2022-12-12
CHE00000000000171592,SYNCID0000010749,576.34,debit,2022-11-02
CHE00000000000171593,SYNCID0000010749,2265.79,debit,2023-01-17
CHE00000000000171594,SYNCID0000010749,101.25,credit,2022-11-01
CHE00000000000171595,SYNCID0000010749,4905.88,debit,2022-12-23
CHE00000000000171596,SYNCID0000010749,10741.1,credit,2022-12-28
CHE00000000000171597,SYNCID0000010749,514.41,credit,2022-12-02
CHE00000000000171598,SYNCID0000010749,7344.77,debit,2023-01-27
CHE00000000000171599,SYNCID0000010749,946.84,debit,2022-12-30
CHE00000000000171600,SYNCID0000010749,5490.46,credit,2023-01-31
CHE00000000000171601,SYNCID0000010749,1267.95,debit,2022-12-14
CHE00000000000171602,SYNCID0000010749,558.57,credit,2022-11-14
CHE00000000000171603,SYNCID0000010749,1129.81,debit,2022-11-04
CHE00000000000171604,SYNCID0000010749,619.31,debit,2022-11-21
CHE00000000000171605,SYNCID0000010749,211.71,credit,2023-01-27
CHE00000000000171606,SYNCID0000010749,42.86,debit,2022-12-19
CHE00000000000171607,SYNCID0000010749,3057.7,debit,2023-01-10
CHE00000000000171608,SYNCID0000010749,3304.82,debit,2022-11-25
CHE00000000000171609,SYNCID0000010749,1241.99,credit,2022-12-21
CHE00000000000171610,SYNCID0000010749,170.51,credit,2022-12-21
CHE00000000000171611,SYNCID0000010749,13414.48,debit,2023-01-09
CHE00000000000171612,SYNCID0000010749,291.41,debit,2022-11-19
CHE00000000000171613,SYNCID0000010749,3538.69,credit,2022-11-14
CHE00000000000171614,SYNCID0000010749,1460.59,debit,2022-11-24
CHE00000000000171615,SYNCID0000010749,5469.39,debit,2023-01-03
CHE00000000000171616,SYNCID0000010749,1233.98,credit,2023-01-09
CHE00000000000171617,SYNCID0000010749,30.53,credit,2022-12-09
CHE00000000000171618,SYNCID0000010749,1167.63,debit,2022-11-21
CHE00000000000171619,SYNCID0000010749,605.24,credit,2022-11-17
CHE00000000000171620,SYNCID0000010749,1691.45,credit,2023-01-03
CHE00000000000171621,SYNCID0000010749,822.95,credit,2023-01-19
CHE00000000000171622,SYNCID0000010749,116.48,debit,2022-12-22
CHE00000000000171623,SYNCID0000010749,29269.93,credit,2023-01-04
CHE00000000000171624,SYNCID0000010749,727.6,credit,2022-11-03
CHE00000000000171625,SYNCID0000010749,527.48,debit,2022-12-05
CHE00000000000171626,SYNCID0000010749,118.04,credit,2022-12-20
CHE00000000000171627,SYNCID0000010749,281.03,credit,2022-12-16
CHE00000000000171628,SYNCID0000010749,534.44,debit,2022-12-02
CHE00000000000171629,SYNCID0000010749,291.62,debit,2022-12-12
CHE00000000000171630,SYNCID0000010749,781.07,debit,2023-01-16
CHE00000000000171631,SYNCID0000010749,850.93,debit,2023-01-11
CHE00000000000171632,SYNCID0000010749,303.86,credit,2022-12-07
CHE00000000000171633,SYNCID0000010749,645.77,debit,2022-12-22
CHE00000000000171634,SYNCID0000010749,869.78,debit,2022-11-25
CHE00000000000171635,SYNCID0000010749,66.91,credit,2023-01-04
CHE00000000000171636,SYNCID0000010749,159.39,credit,2022-12-05
CHE00000000000171637,SYNCID0000010749,504.83,credit,2022-12-02
CHE00000000000171638,SYNCID0000010749,223.39,debit,2022-12-29
CHE00000000000171639,SYNCID0000010749,2027.23,debit,2022-12-14
CHE00000000000171640,SYNCID0000010749,924.32,debit,2022-11-28
CHE00000000000171641,SYNCID0000010749,457.52,debit,2022-12-07
CHE00000000000171642,SYNCID0000010749,3071.77,credit,2022-12-19
CHE00000000000171643,SYNCID0000010749,1168.32,credit,2023-01-03
CHE00000000000171644,SYNCID0000010749,259.4,credit,2022-11-17
CHE00000000000171645,SYNCID0000010749,302.76,debit,2022-11-30
CHE00000000000171646,SYNCID0000010749,83.34,debit,2022-12-08
CHE00000000000171647,SYNCID0000010749,435.92,credit,2022-12-02
CHE00000000000171648,SYNCID0000010749,1540.4,debit,2023-01-25
CHE00000000000171649,SYNCID0000010749,507.32,debit,2023-01-13
CHE00000000000171650,SYNCID0000010749,5514.41,debit,2022-11-01
CHE00000000000171651,SYNCID0000010749,747.03,credit,2023-01-09
CHE00000000000171652,SYNCID0000010749,11300.16,debit,2022-12-05
CHE00000000000171653,SYNCID0000010749,443.76,debit,2022-12-08
CHE00000000000171654,SYNCID0000010749,889.27,debit,2022-11-16
CHE00000000000171655,SYNCID0000010749,3048.19,debit,2022-12-15
CHE00000000000171656,SYNCID0000010749,6015.43,debit,2023-01-18
CHE00000000000171657,SYNCID0000010749,601.05,credit,2023-01-19
CHE00000000000171658,SYNCID0000010749,401.31,debit,2023-01-24
CHE00000000000171659,SYNCID0000010749,1672.64,credit,2023-01-24
CHE00000000000171660,SYNCID0000010749,1322.58,debit,2022-11-30
CHE00000000000171661,SYNCID0000010749,798.47,credit,2022-12-06
