customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date,industry,total_amount,avg_amount,transaction_count,unique_transaction_types,debit_count,credit_count,max_transaction,min_transaction,cluster,anomaly_score
SYNCID0000007501,CA,MB,WINNIPEG,6031,1.0,0.0,2020-11-25,2020-12-17,Pharmacies,569995.65,2103.3049815498157,271.0,3.0,162.0,87.0,60311.27,-19.63,0,1
SYNCID0000007502,CA,ON,MISSISSAUGA,7292,0.0,0.0,2020-05-05,0,"Estate, Trust and Agency Funds",32466.989999999998,1202.481111111111,27.0,1.0,19.0,8.0,4037.92,16.55,3,1
SYNCID0000007503,CA,ON,TORONTO,9212,10.0,401637.0,2008-11-07,2008-12-27,"Restaurants, Unlicensed (including Drive-Ins)",8376.44,1047.055,8.0,1.0,6.0,2.0,6313.36,36.68,3,1
SYNCID0000007504,CA,AB,CALGARY,9631,2.0,0.0,1995-06-11,1998-09-16,Entertainment Production Companies and Artists,52.5,52.5,1.0,1.0,1.0,0.0,52.5,52.5,3,1
SYNCID0000007505,CA,ON,ANCASTER,other,1.0,0.0,0,0,0,111740.45999999999,2483.121333333333,45.0,3.0,24.0,10.0,14401.46,43.95,0,1
SYNCID0000007506,CA,QC,MONTREAL,other,3.0,0.0,0,2023-09-28,0,167037.27,954.4986857142857,175.0,5.0,163.0,11.0,83682.58,-17880.02,0,1
SYNCID0000007507,CA,ON,TORONTO,7771,0.0,0.0,2015-08-11,2018-10-13,Management Consulting Services,311918.41,1752.350617977528,178.0,4.0,157.0,19.0,109076.0,-268.52,0,1
SYNCID0000007508,CA,SK,SASKATOON,5981,0.0,835760.0,2009-08-15,2019-02-15,"General Merchandise, Wholesale",364572.19,21445.42294117647,17.0,2.0,8.0,9.0,277157.77,52.7,3,1
SYNCID0000007510,CA,AB,EDMONTON,7215,0.0,0.0,2021-06-18,2021-10-08,Holding Companies,10343.92,1149.3244444444445,9.0,1.0,0.0,0.0,5644.77,105.81,3,1
SYNCID0000007511,CA,ON,KITCHENER,7599,0.0,0.0,2022-02-02,2022-07-03,Other Real Estate Operators,49600.04,427.58655172413796,116.0,3.0,92.0,9.0,6831.47,-61.72,0,1
SYNCID0000007512,CA,NS,DARTMOUTH,0611,1.0,0.0,2022-07-22,2022-09-16,0,164563.22,831.1273737373738,198.0,5.0,157.0,16.0,37650.31,-19.13,0,1
SYNCID0000007513,CA,ON,ETOBICOKE,7759,1.0,0.0,2021-07-08,0,Other Scientific and Technical Services,5788.85,175.419696969697,33.0,1.0,31.0,2.0,1039.0,-225.2,3,1
SYNCID0000007514,CA,0,other,other,1.0,0.0,2019-06-16,2020-09-01,0,985882.21,4832.755931372549,204.0,3.0,123.0,81.0,312497.88,0.0,0,1
SYNCID0000007515,CA,BC,LANGLEY,0311,2.0,377193.0,2003-05-16,0,0,826604.85,2409.9266763848395,343.0,3.0,202.0,123.0,75317.9,0.0,4,1
SYNCID0000007516,CA,ON,TORONTO,4812,1.0,0.0,0,2022-08-19,Television Broadcasting Industry,1923275.46,6029.076677115987,319.0,1.0,107.0,212.0,275683.77,0.28,4,1
SYNCID0000007517,CA,AB,CALGARY,7761,0.0,268782.0,2010-02-11,2010-04-03,Offices of Lawyers and Notaries,1962743.52,42668.33739130435,46.0,5.0,37.0,6.0,1812539.03,0.0,0,1
SYNCID0000007518,CA,AB,EDMONTON,7771,1.0,868679.0,2020-03-04,2020-09-10,Management Consulting Services,22467638.799999997,182663.73008130078,123.0,4.0,76.0,46.0,10412914.44,13.62,1,1
SYNCID0000007519,CA,AB,EDMONTON,4842,1.0,51029.0,2018-02-25,2021-01-24,Courier Service Industry,1202.63,200.43833333333336,6.0,4.0,3.0,1.0,586.93,15.96,0,1
SYNCID0000007520,CA,ON,THUNDER BAY,8651,2.0,369978.0,2008-08-25,2008-12-02,"Offices of Physicians, General Practice",281487.98,3059.651956521739,92.0,3.0,43.0,35.0,38381.73,2.08,0,1
SYNCID0000007521,CA,PE,0,4561,0.0,0.0,2019-11-07,2019-11-09,General Freight Trucking Industry,181092.73,1017.3748876404495,178.0,3.0,99.0,10.0,36258.75,0.0,0,1
SYNCID0000007522,CA,YT,WHITEHORSE,3999,0.0,4649688.0,2018-07-16,0,Other Manufactured Products Industries n.e.c.,65887.13,2534.120384615385,26.0,3.0,12.0,12.0,34439.07,38.03,0,1
SYNCID0000007523,CA,ON,NORTH BAY,6312,1.0,0.0,2022-05-26,2022-07-09,Automobile (Used) Dealers,5737.7699999999995,1147.5539999999999,5.0,3.0,1.0,1.0,1980.14,32.19,0,1
SYNCID0000007524,CA,ON,TORONTO,9949,5.0,137037.0,2017-03-07,0,Other Repair Services n.e.c.,4220.45,422.04499999999996,10.0,2.0,7.0,3.0,1998.36,2.13,3,1
SYNCID0000007525,CA,0,other,6351,1.0,0.0,2023-01-16,2024-09-21,Garages (General Repairs),38164.03,1316.0010344827585,29.0,3.0,25.0,4.0,17505.68,-425.76,0,1
SYNCID0000007526,CA,ON,TORONTO,7722,1.0,0.0,2021-05-10,2022-01-01,Computer Equipment Maintenance and Repair,46220.86,4201.896363636363,11.0,3.0,9.0,2.0,29635.77,1.43,0,1
SYNCID0000007527,CA,0,other,other,1.0,1.0,2016-12-21,0,0,49693.17,1774.7560714285714,28.0,1.0,12.0,16.0,19393.84,0.01,3,1
SYNCID0000007528,CA,ON,ETOBICOKE,8665,0.0,0.0,0,0,Offices of Physiotherapists-Occupational Therapists,62508.61,8929.801428571429,7.0,2.0,5.0,2.0,58588.02,31.92,3,1
SYNCID0000007529,CA,ON,OSHAWA,7215,0.0,0.0,2013-07-08,2013-10-26,Holding Companies,3514.4699999999993,439.3087499999999,8.0,2.0,0.0,3.0,2256.39,26.06,3,1
SYNCID0000007530,CA,0,other,other,1.0,126863.0,2019-09-05,2021-01-03,0,52245.89,334.90955128205127,156.0,5.0,131.0,10.0,9692.36,-445.44,0,1
SYNCID0000007532,CA,ON,OAKVILLE,other,1.0,68363.0,2010-05-17,2010-08-28,0,342009.99000000005,4750.138750000001,72.0,5.0,33.0,22.0,176162.26,1.94,0,1
SYNCID0000007533,CA,ON,AJAX,8651,0.0,0.0,2008-01-28,2008-07-26,"Offices of Physicians, General Practice",96551.57,2609.5018918918922,37.0,2.0,12.0,10.0,42100.73,38.35,3,1
SYNCID0000007534,CA,ON,AJAX,8652,1.0,374977.0,2005-11-17,2020-09-21,"Offices of Physicians and Surgeons, Specialists",1033069.85,16662.41693548387,62.0,2.0,41.0,21.0,373319.7,0.28,3,1
SYNCID0000007535,CA,AB,CALGARY,8666,1.0,169095.0,2009-07-14,2019-10-25,Offices of Optometrists,44363.799999999996,964.4304347826086,46.0,5.0,34.0,5.0,10094.88,0.0,0,1
SYNCID0000007536,CA,ON,MISSISSAUGA,7799,0.0,0.0,2020-12-02,0,Other Business Services n.e.c.,920476.07,13946.60712121212,66.0,4.0,41.0,18.0,468437.2,0.0,0,1
SYNCID0000007537,CA,ON,WATERLOO,other,1.0,157852.0,2016-04-25,0,0,160683.51,615.6456321839081,261.0,5.0,167.0,11.0,31632.24,0.0,0,1
SYNCID0000007538,CA,AB,EDMONTON,4561,1.0,0.0,2019-06-19,2019-07-07,General Freight Trucking Industry,77068.19,356.79717592592596,216.0,3.0,201.0,14.0,12859.45,-172.44,0,1
SYNCID0000007539,CA,ON,TORONTO,9712,0.0,0.0,2010-11-24,2010-11-27,Beauty Shops,163521.83000000002,5274.897741935484,31.0,4.0,17.0,2.0,146016.97,0.0,0,1
SYNCID0000007540,CA,ON,BOLTON,4561,1.0,0.0,2021-08-14,2022-12-26,General Freight Trucking Industry,212032.15,2330.0236263736265,91.0,5.0,40.0,15.0,103093.23,0.0,0,1
SYNCID0000007541,CA,ON,ST CATHARINES,7215,2.0,401.0,1975-10-25,1991-03-06,Holding Companies,34069.85,8517.4625,4.0,2.0,1.0,1.0,28539.53,1603.23,3,1
SYNCID0000007542,CA,ON,WATERLOO,0611,1.0,0.0,2018-06-09,2018-09-19,0,832591.39,2463.2881360946744,338.0,5.0,137.0,196.0,108442.66,-42.29,4,1
SYNCID0000007543,CA,ON,MISSISSAUGA,4013,0.0,511378.0,0,2021-05-14,Residential Renovation,85078.54000000001,1215.4077142857143,70.0,4.0,11.0,8.0,8779.34,25.95,0,1
SYNCID0000007544,CA,0,other,other,2.0,654081.0,2008-05-13,2008-09-07,0,387981.83,4459.561264367816,87.0,3.0,69.0,17.0,51687.87,15.04,0,1
SYNCID0000007545,CA,ON,OTTAWA,8651,1.0,0.0,2020-04-29,0,"Offices of Physicians, General Practice",281617.55,7220.96282051282,39.0,2.0,16.0,23.0,62957.58,6.46,3,1
SYNCID0000007546,CA,ON,WASAGA BEACH,6213,4.0,51820.0,2021-07-01,0,Furniture Refinishing and Repair Shops,539736.39,25701.73285714286,21.0,2.0,15.0,6.0,452005.69,4.32,3,1
SYNCID0000007547,CA,ON,0,9631,1.0,50706.0,0,2016-08-21,Entertainment Production Companies and Artists,156779.38999999998,2850.534363636363,55.0,4.0,20.0,18.0,86566.59,2.1,0,1
SYNCID0000007548,CA,ON,SCARBOROUGH,4299,6.0,0.0,2023-01-03,2023-07-16,Other Trade Work n.e.c.,6750.79,321.4661904761905,21.0,3.0,17.0,1.0,1229.73,5.96,0,1
SYNCID0000007549,CA,ON,SCARBOROUGH,other,2.0,118627.0,1999-07-09,2004-04-14,0,10394.31,280.9272972972973,37.0,1.0,36.0,1.0,4049.44,-165.15,3,1
SYNCID0000007550,CA,ON,0,8665,1.0,651676.0,2015-12-24,0,Offices of Physiotherapists-Occupational Therapists,81797.03,4305.106842105263,19.0,3.0,5.0,14.0,74752.48,14.19,0,1
SYNCID0000007551,CA,ON,MISSISSAUGA,7771,1.0,0.0,2022-11-30,0,Management Consulting Services,36346.24,308.01898305084745,118.0,3.0,115.0,2.0,7909.68,0.0,0,1
SYNCID0000007553,CA,ON,BURLINGTON,7771,1.0,0.0,2012-06-27,2012-10-18,Management Consulting Services,165092.9,1618.5578431372548,102.0,3.0,46.0,53.0,17579.81,0.93,0,1
SYNCID0000007554,CA,BC,WEST KELOWNA,7215,2.0,1.0,2022-05-03,2023-08-12,Holding Companies,166339.74,5198.116875,32.0,1.0,24.0,8.0,31757.51,79.49,3,1
SYNCID0000007555,CA,ON,NEWMARKET,7215,2.0,397997.0,1999-05-20,2023-11-29,Holding Companies,22590.010000000002,7530.003333333334,3.0,1.0,2.0,1.0,16237.5,173.04,3,1
SYNCID0000007556,CA,ON,MISSISSAUGA,0122,0.0,99365.0,1989-08-13,1992-01-02,0,31032.190000000002,1825.4229411764707,17.0,1.0,12.0,5.0,8479.75,52.12,3,1
SYNCID0000007557,CA,BC,WEST KELOWNA,7215,1.0,0.0,0,2021-12-10,Holding Companies,40714.35,1071.4302631578946,38.0,5.0,16.0,8.0,7706.09,0.0,0,1
SYNCID0000007558,CA,ON,RICHMOND,7799,0.0,0.0,1996-03-08,1991-01-22,Other Business Services n.e.c.,2279120.9899999998,11172.161715686274,204.0,3.0,114.0,90.0,437369.25,1.28,0,1
SYNCID0000007559,CA,AB,LETHBRIDGE,7771,1.0,0.0,2005-01-21,2007-05-15,Management Consulting Services,4686.94,234.34699999999998,20.0,1.0,20.0,0.0,1045.39,5.15,3,1
SYNCID0000007560,CA,ON,MISSISSAUGA,7771,1.0,0.0,2011-01-31,0,Management Consulting Services,40501.53,653.2504838709677,62.0,4.0,59.0,2.0,24576.82,-59.34,0,1
SYNCID0000007561,CA,AB,EDMONTON,other,0.0,0.0,1998-12-30,1998-12-31,0,5843.4400000000005,2921.7200000000003,2.0,1.0,2.0,0.0,5468.42,375.02,3,1
SYNCID0000007562,CA,MB,WINNIPEG,7799,0.0,0.0,1997-04-05,1997-10-07,Other Business Services n.e.c.,3752.9300000000003,938.2325000000001,4.0,1.0,2.0,2.0,3204.07,21.52,3,1
SYNCID0000007563,CA,AB,AIRDRIE,4013,2.0,0.0,2022-01-27,2022-10-07,Residential Renovation,27878.08,1327.527619047619,21.0,2.0,11.0,10.0,18316.56,0.1,3,1
SYNCID0000007564,CA,QC,MONTREAL,nan,2.0,161698.0,2004-12-10,0,0,1105004.41,3890.860598591549,284.0,4.0,165.0,112.0,112212.2,0.0,0,1
SYNCID0000007565,CA,ON,AJAX,4261,1.0,171300.0,0,2023-03-16,Electrical Work,34824.42,322.4483333333333,108.0,4.0,99.0,8.0,7448.61,-274.58,0,1
SYNCID0000007566,CA,MB,WINNIPEG,7731,3.0,74336.0,0,2022-12-26,Offices of Chartered and Certified Accountants,41839.32,2789.288,15.0,1.0,9.0,6.0,10766.65,26.37,3,1
SYNCID0000007567,CA,ON,SCARBOROUGH,9942,0.0,0.0,0,2007-07-27,Welding,405.33,202.665,2.0,1.0,0.0,2.0,309.94,95.39,3,1
SYNCID0000007568,CA,0,other,3994,1.0,361478.0,2019-06-17,2021-05-21,Musical Instrument and Sound Recording Industry,102601.49,2502.475365853659,41.0,3.0,10.0,12.0,49112.76,3.78,0,1
SYNCID0000007569,CA,ON,TORONTO,8651,1.0,1.0,2009-08-21,2020-02-15,"Offices of Physicians, General Practice",9801.5,376.9807692307692,26.0,3.0,25.0,1.0,3374.58,0.0,0,1
SYNCID0000007570,CA,ON,WOODSTOCK,4013,0.0,0.0,2021-10-29,2021-11-06,Residential Renovation,159240.8,1284.1999999999998,124.0,3.0,68.0,2.0,52413.1,-107.67,0,1
SYNCID0000007571,CA,ON,LONDON,other,0.0,1.0,2013-12-19,2014-03-01,0,4338.67,1446.2233333333334,3.0,1.0,0.0,0.0,3597.71,128.05,3,1
SYNCID0000007572,CA,ON,ACTON,0139,0.0,0.0,2015-03-06,2015-04-16,0,988135.21,2445.8792326732673,404.0,2.0,201.0,169.0,106817.06,0.01,4,1
SYNCID0000007573,CA,QC,TERREBONNE,6596,3.0,0.0,2023-12-22,2023-12-25,Pet Stores,15460.300000000001,2208.614285714286,7.0,1.0,3.0,4.0,9112.54,22.84,3,1
SYNCID0000007574,CA,0,other,2839,0.0,39229.0,2006-08-10,2017-03-27,Other Publishing Industries,109413.13,1764.7279032258066,62.0,3.0,36.0,17.0,38251.73,0.0,0,1
SYNCID0000007576,CA,0,other,4561,1.0,0.0,2021-04-21,2021-11-17,General Freight Trucking Industry,1224486.8,5347.103930131005,229.0,2.0,100.0,129.0,200421.23,24.91,0,1
SYNCID0000007577,CA,ON,CARLETON PLACE,4013,1.0,103608.0,2010-03-05,2013-11-02,Residential Renovation,60.44,15.11,4.0,2.0,3.0,1.0,42.64,0.0,3,1
SYNCID0000007578,CA,AB,SHERWOOD PARK,6312,3.0,1999107.0,1996-07-29,1995-04-24,Automobile (Used) Dealers,131103.26,1311.0326,100.0,2.0,38.0,62.0,8189.3,2.06,3,1
SYNCID0000007579,CA,ON,NORTH YORK,4561,1.0,80274.0,2020-03-21,0,General Freight Trucking Industry,1759121.97,4872.914044321329,361.0,3.0,192.0,169.0,345625.78,-38.84,4,1
SYNCID0000007580,CA,0,other,6352,1.0,0.0,2022-03-01,2022-11-10,Paint and Body Repair Shops,31925.079999999998,778.660487804878,41.0,5.0,28.0,12.0,9692.07,0.0,0,1
SYNCID0000007581,CA,AB,CALGARY,other,0.0,0.0,1973-03-07,2013-08-11,0,128127.85,3660.7957142857144,35.0,1.0,25.0,10.0,99663.38,20.06,3,1
SYNCID0000007582,CA,ON,BRAMPTON,4261,1.0,126030.0,2019-08-01,2020-07-17,Electrical Work,63281.12,744.4837647058824,85.0,4.0,53.0,6.0,30487.74,0.0,0,1
SYNCID0000007583,CA,QC,LAVAL,6562,1.0,0.0,2022-01-13,2022-08-30,Watch and Jewellery Repair Shops,26146.69,4357.781666666667,6.0,1.0,4.0,2.0,21806.11,75.03,3,1
SYNCID0000007584,CA,ON,MARKHAM,4561,1.0,0.0,2023-08-05,2023-11-19,General Freight Trucking Industry,13813.9,1973.4142857142856,7.0,1.0,5.0,2.0,10654.31,2.13,3,1
SYNCID0000007585,CA,QC,QUEBEC,9811,5.0,135594.0,1988-02-16,1991-04-03,Religious Organizations,2019.54,252.4425,8.0,1.0,8.0,0.0,1276.93,0.0,3,1
SYNCID0000007586,CA,0,other,6599,0.0,1.0,2018-03-23,2018-07-01,Other Retail Stores n.e.c.,177809.18,623.8918596491228,285.0,4.0,244.0,20.0,20235.42,0.0,0,1
SYNCID0000007587,CA,ON,TORONTO,6031,1.0,1307568.0,1996-02-07,2022-02-12,Pharmacies,111337.07,683.049509202454,163.0,4.0,116.0,9.0,21803.3,-33.5,0,1
SYNCID0000007588,CA,AB,CALGARY,6211,1.0,0.0,2019-07-09,2019-09-29,Household Furniture Stores (With Appliances and Furnishings),76843.8,3073.752,25.0,2.0,3.0,8.0,36252.42,10.81,3,1
SYNCID0000007589,CA,ON,MARKHAM,0711,2.0,0.0,2000-05-11,2005-06-18,0,168218.8,1136.6135135135135,148.0,3.0,126.0,22.0,26121.91,0.0,0,1
SYNCID0000007590,CA,ON,TORONTO,7731,1.0,0.0,2022-04-16,2022-08-30,Offices of Chartered and Certified Accountants,90502.28,1350.7802985074627,67.0,5.0,53.0,10.0,17574.3,0.0,0,1
SYNCID0000007591,CA,0,other,other,0.0,0.0,2022-07-05,2022-07-20,0,10658.04,626.9435294117648,17.0,4.0,4.0,1.0,5260.81,18.22,0,1
SYNCID0000007592,CA,ON,KING CITY,7215,1.0,65993.0,2001-10-22,2001-11-10,Holding Companies,46747.95,1087.1616279069767,43.0,3.0,11.0,8.0,10305.56,12.59,0,1
SYNCID0000007593,CA,ON,BOWMANVILLE,4561,1.0,172099.0,0,2011-05-12,General Freight Trucking Industry,133787.12,424.72101587301586,315.0,5.0,304.0,8.0,16083.83,0.0,0,1
SYNCID0000007594,CA,ON,0,8641,1.0,365028.0,2005-09-11,2005-12-16,Child Day-Care and Nursery School Services,59493.65,676.0642045454546,88.0,4.0,64.0,19.0,7676.66,10.15,0,1
SYNCID0000007595,CA,ON,TORONTO,9831,0.0,0.0,0,1998-02-16,Professional Health and Social Service Membership Associations,2180.79,2180.79,1.0,1.0,0.0,1.0,2180.79,2180.79,3,1
SYNCID0000007596,CA,ON,SCARBOROUGH,7599,1.0,0.0,2018-10-09,2018-10-28,Other Real Estate Operators,101872.88,16978.813333333335,6.0,1.0,5.0,1.0,99477.42,17.41,3,1
SYNCID0000007597,CA,MB,WINNIPEG,other,1.0,92538.0,0,2019-11-25,0,19955.56,907.0709090909091,22.0,4.0,12.0,7.0,8338.68,8.89,0,1
SYNCID0000007598,CA,ON,TORONTO,7761,1.0,0.0,2019-12-25,2020-03-28,Offices of Lawyers and Notaries,81482.04000000001,1072.132105263158,76.0,2.0,72.0,4.0,48155.53,0.0,3,1
SYNCID0000007600,CA,ON,MISSISSAUGA,4839,1.0,0.0,2022-11-24,2022-12-31,Other Telecommunication Industries,1904.92,952.46,2.0,1.0,1.0,1.0,1581.5,323.42,3,1
SYNCID0000007601,CA,0,other,7731,0.0,203644.0,2020-05-27,2020-07-05,Offices of Chartered and Certified Accountants,24470.43,843.8079310344827,29.0,3.0,2.0,5.0,6307.47,10.78,0,1
SYNCID0000007602,CA,SK,REGINA,5639,1.0,0.0,2020-07-25,2020-09-10,"Other Building Materials, Wholesale",1405.3000000000002,702.6500000000001,2.0,1.0,0.0,2.0,1099.14,306.16,3,1
SYNCID0000007603,CA,ON,THORNHILL,other,2.0,57251.0,2022-06-19,2022-09-23,0,281992.64,8293.901176470588,34.0,3.0,30.0,4.0,272959.0,0.0,0,1
SYNCID0000007605,CA,ON,WOODSTOCK,6312,3.0,2827122.0,1996-09-12,1995-01-28,Automobile (Used) Dealers,63939.99,1728.1078378378377,37.0,2.0,12.0,25.0,14272.66,37.47,3,1
SYNCID0000007606,CA,NL,ST. JOHN'S,other,0.0,0.0,2020-04-02,2021-04-13,0,92229.74,361.68525490196083,255.0,4.0,239.0,14.0,12225.32,-32.85,0,1
SYNCID0000007607,CA,AB,LEDUC,8651,1.0,209731.0,2011-12-07,2017-03-25,"Offices of Physicians, General Practice",254819.66999999998,728.0562,350.0,5.0,315.0,25.0,51155.06,-52208.14,0,1
SYNCID0000007608,CA,ON,MISSISSAUGA,7721,1.0,0.0,2009-02-21,0,Computer Services,8434.7,1405.7833333333335,6.0,2.0,4.0,2.0,5183.39,8.28,3,1
SYNCID0000007609,CA,0,other,9211,5.0,331847.0,1986-11-12,1991-11-28,"Restaurants, Licensed",129551.35,4982.744230769231,26.0,4.0,11.0,12.0,38677.47,2.07,0,1
SYNCID0000007610,CA,ON,OTTAWA,4299,3.0,1791080.0,2018-08-31,2018-08-04,Other Trade Work n.e.c.,17012.59,17012.59,1.0,1.0,0.0,1.0,17012.59,17012.59,3,1
SYNCID0000007611,CA,ON,SCARBOROUGH,7292,4.0,1165126.0,2006-10-26,2008-07-24,"Estate, Trust and Agency Funds",53206.79,719.0106756756757,74.0,5.0,44.0,3.0,3190.45,0.0,0,1
SYNCID0000007612,CA,AB,AIRDRIE,0159,2.0,319795.0,2004-04-26,2004-12-19,0,398350.37,6128.467230769231,65.0,4.0,34.0,18.0,136682.03,0.14,0,1
SYNCID0000007613,CA,AB,EDMONTON,4599,0.0,0.0,2022-04-29,0,Other Service Industries Incidental to Transportation n.e.c.,1694266.95,2286.46012145749,741.0,2.0,177.0,555.0,295570.51,0.01,4,1
SYNCID0000007614,CA,ON,BRAMPTON,7611,1.0,0.0,2022-10-14,2022-12-01,Insurance and Real Estate Agencies,46239.97,6605.71,7.0,1.0,1.0,6.0,32569.58,18.35,3,1
SYNCID0000007615,CA,ON,MISSISSAUGA,8651,1.0,281106.0,2017-12-18,2019-11-21,"Offices of Physicians, General Practice",47261.45,891.7254716981131,53.0,4.0,43.0,6.0,9461.82,0.0,0,1
SYNCID0000007616,CA,ON,MISSISSAUGA,nan,0.0,770910.0,2007-02-03,2021-12-27,0,517762.56,2739.4844444444443,189.0,3.0,81.0,101.0,43740.54,0.82,0,1
SYNCID0000007617,CA,ON,RICHMOND HILL,6011,0.0,16492389.0,2008-12-16,2013-01-13,Food (Groceries) Stores,363931.01,2219.091524390244,164.0,3.0,87.0,74.0,65623.29,0.13,0,1
SYNCID0000007618,CA,SK,0,8651,2.0,0.0,1995-08-02,1995-11-10,"Offices of Physicians, General Practice",189513.97,2311.145975609756,82.0,2.0,26.0,56.0,25575.16,2.05,3,1
SYNCID0000007619,CA,ON,ETOBICOKE,7292,0.0,0.0,2023-06-28,2023-07-12,"Estate, Trust and Agency Funds",272269.73,1611.0634911242603,169.0,4.0,79.0,6.0,145827.54,-33.83,0,1
SYNCID0000007620,CA,ON,HAMILTON,4261,0.0,0.0,2017-07-21,0,Electrical Work,268639.95,1589.58550295858,169.0,4.0,140.0,26.0,21289.62,-91.0,0,1
SYNCID0000007621,CA,ON,ST CATHARINES,other,0.0,0.0,2023-05-09,2023-05-17,0,33683.6,732.2521739130434,46.0,4.0,10.0,9.0,10376.21,13.81,0,1
SYNCID0000007622,CA,BC,other,9712,2.0,9065.0,0,2001-12-17,Beauty Shops,11056.15,181.2483606557377,61.0,1.0,59.0,2.0,2064.63,-101.25,3,1
SYNCID0000007623,CA,ON,other,0311,1.0,0.0,0,2022-12-05,0,36555.5,716.7745098039215,51.0,2.0,24.0,0.0,7474.64,4.34,3,1
SYNCID0000007624,CA,ON,ACTON,9953,0.0,0.0,2006-09-27,2016-10-02,Janitorial Services,27556.37,1020.6062962962963,27.0,3.0,8.0,19.0,6292.72,1.05,0,1
SYNCID0000007625,CA,0,other,9931,2.0,787679.0,1993-10-28,1995-02-25,Photographers,87462.74,1121.3171794871796,78.0,4.0,61.0,6.0,10758.09,-1.9,0,1
SYNCID0000007626,CA,0,other,7215,1.0,207379.0,2014-01-07,2014-05-05,Holding Companies,4339.51,867.902,5.0,1.0,5.0,0.0,1079.72,525.16,3,1
SYNCID0000007627,CA,AB,0,7292,0.0,35114.0,2010-07-17,2010-12-14,"Estate, Trust and Agency Funds",7437.469999999999,1859.3674999999998,4.0,1.0,3.0,1.0,2617.94,1156.38,3,1
SYNCID0000007628,CA,0,other,8653,1.0,551474.0,2013-04-02,2014-08-15,"Offices of Dentists, General Practice",29094.79,909.2121875,32.0,5.0,27.0,1.0,14311.72,4.57,0,1
SYNCID0000007629,CA,ON,NEPEAN,0229,1.0,0.0,2019-10-25,2019-11-14,0,505247.67,4281.759915254237,118.0,5.0,58.0,54.0,109145.12,1.48,0,1
SYNCID0000007630,CA,0,other,3081,3.0,236886.0,2017-07-28,2017-10-06,Machine Shop Industry,189985.45,326.9973321858864,581.0,3.0,571.0,6.0,16870.55,-375.29,4,1
SYNCID0000007631,CA,ON,TORONTO,7215,0.0,0.0,2016-03-06,2016-12-24,Holding Companies,299673.27,1184.4793280632412,253.0,4.0,44.0,44.0,67398.16,1.59,0,1
SYNCID0000007632,CA,ON,TORONTO,7292,0.0,0.0,0,2024-01-01,"Estate, Trust and Agency Funds",2095.8199999999997,299.4028571428571,7.0,1.0,5.0,2.0,604.41,87.44,3,1
SYNCID0000007633,CA,ON,LISTOWEL,7761,2.0,130973.0,2003-09-18,2004-04-20,Offices of Lawyers and Notaries,62022.52,1378.2782222222222,45.0,3.0,14.0,1.0,5907.49,33.93,0,1
SYNCID0000007634,CA,ON,PETERBOROUGH,1099,1.0,64191.0,2013-05-20,0,Other Food Products Industries n.e.c.,606858.6,3655.7746987951805,166.0,4.0,123.0,37.0,51149.75,8.96,0,1
SYNCID0000007635,CA,ON,PETERBOROUGH,nan,0.0,157951.0,1992-02-22,1998-04-12,0,30085.89,835.7191666666666,36.0,5.0,19.0,7.0,7698.71,0.0,0,1
SYNCID0000007636,CA,ON,TORONTO,7761,0.0,0.0,0,0,Offices of Lawyers and Notaries,15889.07,1059.2713333333334,15.0,2.0,10.0,5.0,6298.8,16.97,3,1
SYNCID0000007637,CA,ON,TORONTO,8651,1.0,22947.0,2020-01-27,2021-11-14,"Offices of Physicians, General Practice",30989.11,413.1881333333333,75.0,4.0,55.0,5.0,3892.52,0.0,0,1
SYNCID0000007638,CA,PE,SUMMERSIDE,6399,15.0,0.0,1992-06-03,1992-08-18,Other Motor Vehicle Services n.e.c.,24724.239999999998,4944.848,5.0,2.0,1.0,4.0,21315.91,14.39,3,1
SYNCID0000007639,CA,0,other,7215,0.0,0.0,2016-12-26,2016-12-27,Holding Companies,49740.299999999996,1658.0099999999998,30.0,2.0,12.0,18.0,28741.92,2.06,3,1
SYNCID0000007640,CA,ON,KANATA,other,0.0,0.0,2023-10-27,2023-11-16,0,82604.70999999999,2173.8081578947367,38.0,2.0,20.0,17.0,11913.74,44.44,3,1
SYNCID0000007641,CA,ON,KANATA,6031,0.0,1555507.0,0,0,Pharmacies,542073.78,1303.0619711538461,416.0,4.0,127.0,287.0,64008.89,0.31,4,1
SYNCID0000007642,CA,ON,WOODBRIDGE,other,1.0,1.0,1997-07-15,0,0,33822.15,1207.9339285714286,28.0,1.0,14.0,14.0,5835.04,2.1,3,1
SYNCID0000007643,CA,ON,ACTON,6331,1.0,0.0,2023-11-11,2023-11-27,Gasoline Service Stations,266.40999999999997,88.80333333333333,3.0,1.0,3.0,0.0,116.57,74.03,3,1
SYNCID0000007644,CA,AB,CALGARY,9712,1.0,0.0,2022-12-29,0,Beauty Shops,56349.68,647.6974712643678,87.0,3.0,46.0,1.0,15775.83,-451.24,0,1
SYNCID0000007645,CA,ON,NEWMARKET,other,3.0,0.0,1999-02-08,0,0,2959.3,739.825,4.0,1.0,1.0,3.0,1068.01,52.16,3,1
SYNCID0000007646,CA,ON,AJAX,7761,1.0,202892.0,2016-08-21,2016-11-14,Offices of Lawyers and Notaries,1488276.49,16536.405444444445,90.0,6.0,26.0,23.0,526554.3,4.02,0,1
